,Domain 0,Domain 1,Domain 2,Domain 3,Domain 4,Mean
0,45.07874015748032,,,,,45.07874015748032
1,54.13385826771653,,,,,54.13385826771653
2,56.69291338582677,,,,,56.69291338582677
3,58.267716535433074,,,,,58.267716535433074
4,59.05511811023622,,,,,59.05511811023622
5,59.44881889763779,,,,,59.44881889763779
6,59.05511811023622,,,,,59.05511811023622
7,59.05511811023622,,,,,59.05511811023622
8,58.85826771653543,,,,,58.85826771653543
9,58.66141732283464,,,,,58.66141732283464
10,57.08661417322835,,,,,57.08661417322835
11,57.67716535433071,,,,,57.67716535433071
12,58.66141732283464,,,,,58.66141732283464
13,60.03937007874016,,,,,60.03937007874016
14,60.23622047244095,,,,,60.23622047244095
15,59.84251968503937,,,,,59.84251968503937
16,60.62992125984252,,,,,60.62992125984252
17,61.22047244094488,,,,,61.22047244094488
18,61.023622047244096,,,,,61.023622047244096
19,61.61417322834646,,,,,61.61417322834646
20,61.61417322834646,,,,,61.61417322834646
21,60.62992125984252,,,,,60.62992125984252
22,60.23622047244095,,,,,60.23622047244095
23,60.8267716535433,,,,,60.8267716535433
24,60.23622047244095,,,,,60.23622047244095
25,59.645669291338585,,,,,59.645669291338585
26,60.23622047244095,,,,,60.23622047244095
27,60.23622047244095,,,,,60.23622047244095
28,60.03937007874016,,,,,60.03937007874016
29,61.61417322834646,,,,,61.61417322834646
30,61.023622047244096,,,,,61.023622047244096
31,61.41732283464567,,,,,61.41732283464567
32,61.61417322834646,,,,,61.61417322834646
33,61.22047244094488,,,,,61.22047244094488
34,61.41732283464567,,,,,61.41732283464567
35,62.40157480314961,,,,,62.40157480314961
36,62.79527559055118,,,,,62.79527559055118
37,62.40157480314961,,,,,62.40157480314961
38,63.18897637795276,,,,,63.18897637795276
39,63.58267716535433,,,,,63.58267716535433
40,63.38582677165354,,,,,63.38582677165354
41,62.99212598425197,,,,,62.99212598425197
42,62.99212598425197,,,,,62.99212598425197
43,62.59842519685039,,,,,62.59842519685039
44,62.20472440944882,,,,,62.20472440944882
45,62.20472440944882,,,,,62.20472440944882
46,62.40157480314961,,,,,62.40157480314961
47,62.59842519685039,,,,,62.59842519685039
48,62.40157480314961,,,,,62.40157480314961
49,62.99212598425197,,,,,62.99212598425197
50,62.40157480314961,,,,,62.40157480314961
51,62.59842519685039,,,,,62.59842519685039
52,62.79527559055118,,,,,62.79527559055118
53,62.79527559055118,,,,,62.79527559055118
54,62.59842519685039,,,,,62.59842519685039
55,62.79527559055118,,,,,62.79527559055118
56,62.99212598425197,,,,,62.99212598425197
57,62.79527559055118,,,,,62.79527559055118
58,63.18897637795276,,,,,63.18897637795276
59,62.99212598425197,,,,,62.99212598425197
60,62.59842519685039,,,,,62.59842519685039
61,62.79527559055118,,,,,62.79527559055118
62,62.40157480314961,,,,,62.40157480314961
63,62.59842519685039,,,,,62.59842519685039
64,62.79527559055118,,,,,62.79527559055118
65,62.79527559055118,,,,,62.79527559055118
66,62.99212598425197,,,,,62.99212598425197
67,62.99212598425197,,,,,62.99212598425197
68,63.18897637795276,,,,,63.18897637795276
69,63.58267716535433,,,,,63.58267716535433
70,63.38582677165354,,,,,63.38582677165354
71,63.18897637795276,,,,,63.18897637795276
72,63.18897637795276,,,,,63.18897637795276
73,63.58267716535433,,,,,63.58267716535433
74,63.77952755905512,,,,,63.77952755905512
75,63.77952755905512,,,,,63.77952755905512
76,63.976377952755904,,,,,63.976377952755904
77,63.976377952755904,,,,,63.976377952755904
78,63.976377952755904,,,,,63.976377952755904
79,63.77952755905512,,,,,63.77952755905512
80,63.77952755905512,,,,,63.77952755905512
81,63.976377952755904,,,,,63.976377952755904
82,63.976377952755904,,,,,63.976377952755904
83,63.77952755905512,,,,,63.77952755905512
84,63.77952755905512,,,,,63.77952755905512
85,63.77952755905512,,,,,63.77952755905512
86,63.77952755905512,,,,,63.77952755905512
87,63.77952755905512,,,,,63.77952755905512
88,63.77952755905512,,,,,63.77952755905512
89,63.976377952755904,,,,,63.976377952755904
90,63.976377952755904,,,,,63.976377952755904
91,63.976377952755904,,,,,63.976377952755904
92,63.77952755905512,,,,,63.77952755905512
93,63.976377952755904,,,,,63.976377952755904
94,63.976377952755904,,,,,63.976377952755904
95,63.77952755905512,,,,,63.77952755905512
96,63.58267716535433,,,,,63.58267716535433
97,63.58267716535433,,,,,63.58267716535433
98,63.77952755905512,,,,,63.77952755905512
99,63.77952755905512,,,,,63.77952755905512
100,63.77952755905512,,,,,63.77952755905512
101,63.77952755905512,,,,,63.77952755905512
102,63.976377952755904,,,,,63.976377952755904
103,63.976377952755904,,,,,63.976377952755904
104,63.77952755905512,,,,,63.77952755905512
105,63.976377952755904,,,,,63.976377952755904
106,63.77952755905512,,,,,63.77952755905512
107,63.77952755905512,,,,,63.77952755905512
108,64.1732283464567,,,,,64.1732283464567
109,63.976377952755904,,,,,63.976377952755904
110,64.1732283464567,,,,,64.1732283464567
111,64.1732283464567,,,,,64.1732283464567
112,63.976377952755904,,,,,63.976377952755904
113,64.1732283464567,,,,,64.1732283464567
114,63.976377952755904,,,,,63.976377952755904
115,63.58267716535433,,,,,63.58267716535433
116,64.1732283464567,,,,,64.1732283464567
117,63.77952755905512,,,,,63.77952755905512
118,63.976377952755904,,,,,63.976377952755904
119,63.77952755905512,,,,,63.77952755905512
120,63.58267716535433,,,,,63.58267716535433
121,63.38582677165354,,,,,63.38582677165354
122,63.976377952755904,,,,,63.976377952755904
123,63.58267716535433,,,,,63.58267716535433
124,63.77952755905512,,,,,63.77952755905512
125,63.976377952755904,,,,,63.976377952755904
126,63.58267716535433,,,,,63.58267716535433
127,63.58267716535433,,,,,63.58267716535433
128,63.77952755905512,,,,,63.77952755905512
129,63.58267716535433,,,,,63.58267716535433
130,63.58267716535433,,,,,63.58267716535433
131,63.58267716535433,,,,,63.58267716535433
132,63.58267716535433,,,,,63.58267716535433
133,63.38582677165354,,,,,63.38582677165354
134,63.38582677165354,,,,,63.38582677165354
135,63.58267716535433,,,,,63.58267716535433
136,63.38582677165354,,,,,63.38582677165354
137,63.38582677165354,,,,,63.38582677165354
138,63.38582677165354,,,,,63.38582677165354
139,63.38582677165354,,,,,63.38582677165354
140,63.77952755905512,,,,,63.77952755905512
141,63.77952755905512,,,,,63.77952755905512
142,63.77952755905512,,,,,63.77952755905512
143,63.77952755905512,,,,,63.77952755905512
144,63.77952755905512,,,,,63.77952755905512
145,63.58267716535433,,,,,63.58267716535433
146,63.18897637795276,,,,,63.18897637795276
147,63.58267716535433,,,,,63.58267716535433
148,63.976377952755904,,,,,63.976377952755904
149,63.976377952755904,,,,,63.976377952755904
150,63.976377952755904,,,,,63.976377952755904
151,63.976377952755904,,,,,63.976377952755904
152,63.58267716535433,,,,,63.58267716535433
153,63.58267716535433,,,,,63.58267716535433
154,63.77952755905512,,,,,63.77952755905512
155,63.77952755905512,,,,,63.77952755905512
156,64.1732283464567,,,,,64.1732283464567
157,64.1732283464567,,,,,64.1732283464567
158,64.1732283464567,,,,,64.1732283464567
159,63.58267716535433,,,,,63.58267716535433
160,63.976377952755904,,,,,63.976377952755904
161,63.38582677165354,,,,,63.38582677165354
162,63.976377952755904,,,,,63.976377952755904
163,63.77952755905512,,,,,63.77952755905512
164,63.976377952755904,,,,,63.976377952755904
165,63.18897637795276,,,,,63.18897637795276
166,63.58267716535433,,,,,63.58267716535433
167,63.18897637795276,,,,,63.18897637795276
168,64.1732283464567,,,,,64.1732283464567
169,63.976377952755904,,,,,63.976377952755904
170,64.1732283464567,,,,,64.1732283464567
171,64.37007874015748,,,,,64.37007874015748
172,63.976377952755904,,,,,63.976377952755904
173,64.1732283464567,,,,,64.1732283464567
174,64.1732283464567,,,,,64.1732283464567
175,63.77952755905512,,,,,63.77952755905512
176,63.77952755905512,,,,,63.77952755905512
177,63.77952755905512,,,,,63.77952755905512
178,63.58267716535433,,,,,63.58267716535433
179,63.58267716535433,,,,,63.58267716535433
180,64.56692913385827,,,,,64.56692913385827
181,64.56692913385827,,,,,64.56692913385827
182,64.56692913385827,,,,,64.56692913385827
183,64.56692913385827,,,,,64.56692913385827
184,64.76377952755905,,,,,64.76377952755905
185,64.76377952755905,,,,,64.76377952755905
186,64.76377952755905,,,,,64.76377952755905
187,64.56692913385827,,,,,64.56692913385827
188,64.76377952755905,,,,,64.76377952755905
189,64.37007874015748,,,,,64.37007874015748
190,64.76377952755905,,,,,64.76377952755905
191,64.96062992125984,,,,,64.96062992125984
192,64.56692913385827,,,,,64.56692913385827
193,64.37007874015748,,,,,64.37007874015748
194,64.37007874015748,,,,,64.37007874015748
195,64.37007874015748,,,,,64.37007874015748
196,64.37007874015748,,,,,64.37007874015748
197,64.37007874015748,,,,,64.37007874015748
198,64.37007874015748,,,,,64.37007874015748
199,64.56692913385827,,,,,64.56692913385827
200,64.1732283464567,,,,,64.1732283464567
201,64.37007874015748,,,,,64.37007874015748
202,64.1732283464567,,,,,64.1732283464567
203,64.1732283464567,,,,,64.1732283464567
204,64.1732283464567,,,,,64.1732283464567
205,64.1732283464567,,,,,64.1732283464567
206,64.37007874015748,,,,,64.37007874015748
207,64.37007874015748,,,,,64.37007874015748
208,64.56692913385827,,,,,64.56692913385827
209,64.56692913385827,,,,,64.56692913385827
210,64.56692913385827,,,,,64.56692913385827
211,64.56692913385827,,,,,64.56692913385827
212,64.37007874015748,,,,,64.37007874015748
213,64.37007874015748,,,,,64.37007874015748
214,64.1732283464567,,,,,64.1732283464567
215,63.976377952755904,,,,,63.976377952755904
216,63.976377952755904,,,,,63.976377952755904
217,63.77952755905512,,,,,63.77952755905512
218,63.77952755905512,,,,,63.77952755905512
219,63.77952755905512,,,,,63.77952755905512
220,63.77952755905512,,,,,63.77952755905512
221,63.976377952755904,,,,,63.976377952755904
