,Domain 0,Domain 1,Domain 2,Domain 3,Domain 4
89,63.976377952755904,,,,
90,63.976377952755904,,,,
91,63.976377952755904,,,,
92,63.77952755905512,,,,
93,63.976377952755904,,,,
94,63.976377952755904,,,,
95,63.77952755905512,,,,
96,63.58267716535433,,,,
97,63.58267716535433,,,,
98,63.77952755905512,,,,
99,63.77952755905512,,,,
100,63.77952755905512,,,,
101,63.77952755905512,,,,
102,63.976377952755904,,,,
103,63.976377952755904,,,,
104,63.77952755905512,,,,
105,63.976377952755904,,,,
106,63.77952755905512,,,,
107,63.77952755905512,,,,
108,64.1732283464567,,,,
109,63.976377952755904,,,,
110,64.1732283464567,,,,
111,64.1732283464567,,,,
112,63.976377952755904,,,,
113,64.1732283464567,,,,
114,63.976377952755904,,,,
115,63.58267716535433,,,,
116,64.1732283464567,,,,
117,63.77952755905512,,,,
118,63.976377952755904,,,,
119,63.77952755905512,,,,
120,63.58267716535433,,,,
121,63.38582677165354,,,,
122,63.976377952755904,,,,
123,63.58267716535433,,,,
124,63.77952755905512,,,,
125,63.976377952755904,,,,
126,63.58267716535433,,,,
127,63.58267716535433,,,,
128,63.77952755905512,,,,
129,63.58267716535433,,,,
130,63.58267716535433,,,,
131,63.58267716535433,,,,
132,63.58267716535433,,,,
133,63.38582677165354,,,,
134,63.38582677165354,,,,
135,63.58267716535433,,,,
136,63.38582677165354,,,,
137,63.38582677165354,,,,
138,63.38582677165354,,,,
139,63.38582677165354,,,,
140,63.77952755905512,,,,
141,63.77952755905512,,,,
142,63.77952755905512,,,,
143,63.77952755905512,,,,
144,63.77952755905512,,,,
145,63.58267716535433,,,,
146,63.18897637795276,,,,
147,63.58267716535433,,,,
148,63.976377952755904,,,,
149,63.976377952755904,,,,
150,63.976377952755904,,,,
151,63.976377952755904,,,,
152,63.58267716535433,,,,
153,63.58267716535433,,,,
154,63.77952755905512,,,,
155,63.77952755905512,,,,
156,64.1732283464567,,,,
157,64.1732283464567,,,,
158,64.1732283464567,,,,
159,63.58267716535433,,,,
160,63.976377952755904,,,,
161,63.38582677165354,,,,
162,63.976377952755904,,,,
163,63.77952755905512,,,,
164,63.976377952755904,,,,
165,63.18897637795276,,,,
166,63.58267716535433,,,,
167,63.18897637795276,,,,
168,64.1732283464567,,,,
169,63.976377952755904,,,,
170,64.1732283464567,,,,
171,64.37007874015748,,,,
172,63.976377952755904,,,,
173,64.1732283464567,,,,
174,64.1732283464567,,,,
175,63.77952755905512,,,,
176,63.77952755905512,,,,
177,63.77952755905512,,,,
178,63.58267716535433,,,,
179,63.58267716535433,,,,
180,64.56692913385827,,,,
181,64.56692913385827,,,,
182,64.56692913385827,,,,
183,64.56692913385827,,,,
184,64.76377952755905,,,,
185,64.76377952755905,,,,
186,64.76377952755905,,,,
187,64.56692913385827,,,,
188,64.76377952755905,,,,
189,64.37007874015748,,,,
190,64.76377952755905,,,,
191,64.96062992125984,,,,
192,64.56692913385827,,,,
193,64.37007874015748,,,,
194,64.37007874015748,,,,
195,64.37007874015748,,,,
196,64.37007874015748,,,,
197,64.37007874015748,,,,
198,64.37007874015748,,,,
199,64.56692913385827,,,,
200,64.1732283464567,,,,
201,64.37007874015748,,,,
202,64.1732283464567,,,,
203,64.1732283464567,,,,
204,64.1732283464567,,,,
205,64.1732283464567,,,,
206,64.37007874015748,,,,
207,64.37007874015748,,,,
208,64.56692913385827,,,,
209,64.56692913385827,,,,
210,64.56692913385827,,,,
211,64.56692913385827,,,,
212,64.37007874015748,,,,
213,64.37007874015748,,,,
214,64.1732283464567,,,,
215,63.976377952755904,,,,
216,63.976377952755904,,,,
217,63.77952755905512,,,,
218,63.77952755905512,,,,
219,63.77952755905512,,,,
220,63.77952755905512,,,,
221,63.976377952755904,,,,
222,64.37007874015748,,,,
223,64.1732283464567,,,,
224,64.56692913385827,,,,
225,64.56692913385827,,,,
226,64.56692913385827,,,,
227,64.56692913385827,,,,
228,64.56692913385827,,,,
229,64.56692913385827,,,,
230,64.56692913385827,,,,
231,64.56692913385827,,,,
232,64.56692913385827,,,,
233,64.56692913385827,,,,
234,64.56692913385827,,,,
235,64.56692913385827,,,,
236,64.56692913385827,,,,
237,64.56692913385827,,,,
238,64.56692913385827,,,,
239,64.37007874015748,,,,
240,64.37007874015748,,,,
241,64.37007874015748,,,,
242,64.56692913385827,,,,
243,64.37007874015748,,,,
244,64.37007874015748,,,,
245,64.37007874015748,,,,
246,64.37007874015748,,,,
247,64.1732283464567,,,,
248,63.77952755905512,,,,
249,63.58267716535433,,,,
250,64.1732283464567,,,,
251,64.1732283464567,,,,
