,Domain 0,Domain 1,Domain 2,Domain 3,Domain 4,Mean
0,55.31496062992126,,,,,55.31496062992126
1,53.54330708661417,,,,,53.54330708661417
2,51.968503937007874,,,,,51.968503937007874
3,52.95275590551181,,,,,52.95275590551181
4,52.55905511811024,,,,,52.55905511811024
5,52.75590551181102,,,,,52.75590551181102
6,53.346456692913385,,,,,53.346456692913385
7,53.1496062992126,,,,,53.1496062992126
8,53.74015748031496,,,,,53.74015748031496
9,54.92125984251968,,,,,54.92125984251968
10,54.330708661417326,,,,,54.330708661417326
11,55.511811023622045,,,,,55.511811023622045
12,55.90551181102362,,,,,55.90551181102362
13,56.69291338582677,,,,,56.69291338582677
14,55.90551181102362,,,,,55.90551181102362
15,56.10236220472441,,,,,56.10236220472441
16,56.2992125984252,,,,,56.2992125984252
17,56.69291338582677,,,,,56.69291338582677
18,56.2992125984252,,,,,56.2992125984252
19,56.2992125984252,,,,,56.2992125984252
20,55.90551181102362,,,,,55.90551181102362
21,56.69291338582677,,,,,56.69291338582677
22,57.08661417322835,,,,,57.08661417322835
23,56.88976377952756,,,,,56.88976377952756
24,56.69291338582677,,,,,56.69291338582677
25,57.48031496062992,,,,,57.48031496062992
26,57.48031496062992,,,,,57.48031496062992
27,57.67716535433071,,,,,57.67716535433071
28,56.88976377952756,,,,,56.88976377952756
29,56.88976377952756,,,,,56.88976377952756
30,57.28346456692913,,,,,57.28346456692913
31,57.28346456692913,,,,,57.28346456692913
32,57.67716535433071,,,,,57.67716535433071
33,57.874015748031496,,,,,57.874015748031496
34,57.874015748031496,,,,,57.874015748031496
35,57.874015748031496,,,,,57.874015748031496
36,57.67716535433071,,,,,57.67716535433071
37,58.07086614173228,,,,,58.07086614173228
38,57.874015748031496,,,,,57.874015748031496
39,57.48031496062992,,,,,57.48031496062992
40,57.48031496062992,,,,,57.48031496062992
41,57.48031496062992,,,,,57.48031496062992
42,58.07086614173228,,,,,58.07086614173228
43,58.07086614173228,,,,,58.07086614173228
