,Domain 0,Domain 1,Domain 2,Domain 3
583,43.03030303030303,64.58333333333333,,
584,42.72727272727273,63.54166666666666,,
585,42.42424242424242,63.54166666666666,,
586,41.21212121212121,63.020833333333336,,
587,41.21212121212121,63.020833333333336,,
588,40.90909090909091,62.5,,
589,40.60606060606061,61.97916666666666,,
590,40.30303030303031,61.97916666666666,,
591,40.0,61.97916666666666,,
592,39.696969696969695,60.41666666666666,,
593,39.39393939393939,59.895833333333336,,
594,39.09090909090909,59.895833333333336,,
595,39.09090909090909,59.895833333333336,,
596,39.09090909090909,60.41666666666666,,
597,38.48484848484848,60.41666666666666,,
598,38.48484848484848,59.375,,
599,38.18181818181818,59.375,,
600,38.18181818181818,59.375,,
601,38.18181818181818,59.375,,
602,37.57575757575758,59.375,,
603,37.27272727272727,59.375,,
604,37.27272727272727,59.375,,
605,37.57575757575758,59.375,,
606,37.57575757575758,59.375,,
607,37.27272727272727,59.375,,
608,36.96969696969697,59.375,,
609,36.66666666666666,59.375,,
610,36.36363636363637,58.85416666666666,,
611,36.36363636363637,58.85416666666666,,
612,36.06060606060606,58.85416666666666,,
613,34.54545454545455,58.85416666666666,,
614,33.93939393939394,58.85416666666666,,
615,34.24242424242424,58.85416666666666,,
616,33.93939393939394,58.85416666666666,,
617,33.333333333333336,58.333333333333336,,
618,33.03030303030303,58.333333333333336,,
619,33.03030303030303,57.8125,,
620,33.03030303030303,57.8125,,
621,32.72727272727273,57.8125,,
622,32.72727272727273,57.8125,,
623,32.72727272727273,57.8125,,
624,32.42424242424242,57.8125,,
625,32.42424242424242,57.8125,,
626,32.42424242424242,57.8125,,
627,32.121212121212125,57.8125,,
628,32.121212121212125,57.8125,,
629,31.818181818181817,57.8125,,
630,32.121212121212125,57.8125,,
631,32.121212121212125,57.8125,,
632,31.818181818181817,57.8125,,
633,31.818181818181817,56.770833333333336,,
634,31.818181818181817,56.770833333333336,,
635,31.818181818181817,56.25,,
636,31.818181818181817,56.25,,
637,31.818181818181817,56.770833333333336,,
638,31.818181818181817,56.770833333333336,,
639,31.51515151515152,56.770833333333336,,
640,31.818181818181817,56.770833333333336,,
641,31.818181818181817,56.770833333333336,,
642,31.51515151515152,56.770833333333336,,
643,31.51515151515152,56.25,,
644,31.51515151515152,55.72916666666666,,
645,30.90909090909091,55.208333333333336,,
646,30.303030303030305,55.208333333333336,,
647,30.90909090909091,55.208333333333336,,
648,30.303030303030305,55.72916666666666,,
649,30.60606060606061,55.72916666666666,,
650,30.303030303030305,55.72916666666666,,
651,30.303030303030305,55.72916666666666,,
652,30.303030303030305,55.72916666666666,,
653,30.303030303030305,55.72916666666666,,
654,30.303030303030305,55.208333333333336,,
655,30.303030303030305,55.208333333333336,,
656,30.303030303030305,55.208333333333336,,
657,30.303030303030305,55.72916666666666,,
658,30.303030303030305,55.72916666666666,,
659,30.303030303030305,55.72916666666666,,
660,30.303030303030305,55.72916666666666,,
661,30.303030303030305,55.72916666666666,,
662,30.60606060606061,55.72916666666666,,
663,30.60606060606061,56.25,,
664,30.60606060606061,55.72916666666666,,
665,30.60606060606061,55.72916666666666,,
666,30.303030303030305,55.72916666666666,,
667,30.0,55.72916666666666,,
668,30.0,55.72916666666666,,
669,30.0,55.72916666666666,,
670,30.0,55.208333333333336,,
671,30.0,55.208333333333336,,
672,30.0,55.208333333333336,,
673,30.0,55.208333333333336,,
674,30.0,55.208333333333336,,
675,30.0,55.208333333333336,,
676,30.0,53.645833333333336,,
677,30.0,53.645833333333336,,
678,30.0,53.645833333333336,,
679,30.0,53.645833333333336,,
680,30.0,53.645833333333336,,
681,30.0,53.645833333333336,,
682,30.0,53.645833333333336,,
683,30.0,53.645833333333336,,
684,30.0,53.645833333333336,,
685,30.0,53.645833333333336,,
686,30.0,54.16666666666666,,
687,30.0,53.645833333333336,,
688,30.0,53.645833333333336,,
689,30.0,53.645833333333336,,
690,30.0,53.645833333333336,,
691,30.0,53.645833333333336,,
692,29.09090909090909,53.645833333333336,,
693,30.0,53.645833333333336,,
694,30.0,53.645833333333336,,
695,29.393939393939394,53.645833333333336,,
696,29.09090909090909,53.645833333333336,,
697,28.78787878787879,53.645833333333336,,
698,27.87878787878788,53.645833333333336,,
699,29.09090909090909,53.645833333333336,,
700,29.09090909090909,53.645833333333336,,
701,29.393939393939394,53.645833333333336,,
702,29.393939393939394,54.16666666666666,,
703,29.393939393939394,54.16666666666666,,
704,29.696969696969692,53.645833333333336,,
705,29.09090909090909,54.16666666666666,,
706,29.09090909090909,53.645833333333336,,
707,29.09090909090909,53.645833333333336,,
708,29.09090909090909,54.16666666666666,,
709,29.09090909090909,54.16666666666666,,
710,29.696969696969692,54.16666666666666,,
711,29.393939393939394,54.6875,,
712,29.696969696969692,54.6875,,
713,29.393939393939394,54.6875,,
714,29.696969696969692,54.6875,,
715,29.696969696969692,54.6875,,
716,29.696969696969692,54.6875,,
717,29.696969696969692,54.6875,,
718,29.696969696969692,54.6875,,
719,29.696969696969692,54.6875,,
720,29.696969696969692,54.6875,,
721,29.696969696969692,54.6875,,
722,29.393939393939394,54.6875,,
723,29.09090909090909,54.6875,,
724,28.484848484848484,54.6875,,
725,29.09090909090909,54.6875,,
726,28.78787878787879,54.6875,,
727,28.484848484848484,54.6875,,
728,28.484848484848484,54.6875,,
729,28.181818181818183,53.645833333333336,,
730,28.181818181818183,53.645833333333336,,
731,28.181818181818183,53.645833333333336,,
732,27.87878787878788,53.645833333333336,,
733,28.181818181818183,53.125,,
734,28.181818181818183,53.645833333333336,,
735,28.484848484848484,53.645833333333336,,
736,28.484848484848484,53.645833333333336,,
737,28.484848484848484,53.645833333333336,,
738,28.484848484848484,53.125,,
739,28.484848484848484,53.125,,
740,29.09090909090909,53.125,,
741,28.484848484848484,53.645833333333336,,
742,28.78787878787879,53.645833333333336,,
743,29.09090909090909,54.16666666666666,,
744,29.09090909090909,53.125,,
745,29.09090909090909,53.125,,
746,29.09090909090909,53.645833333333336,,
747,29.09090909090909,53.645833333333336,,
748,29.09090909090909,53.125,,
749,29.393939393939394,53.125,,
750,29.393939393939394,53.125,,
751,29.393939393939394,53.125,,
752,29.09090909090909,53.125,,
753,29.09090909090909,53.125,,
754,29.09090909090909,53.125,,
755,29.09090909090909,53.125,,
756,29.393939393939394,53.125,,
757,29.393939393939394,53.125,,
758,29.09090909090909,53.125,,
759,29.393939393939394,54.16666666666666,,
760,29.393939393939394,54.6875,,
761,29.696969696969692,54.6875,,
762,29.696969696969692,54.6875,,
763,29.696969696969692,53.645833333333336,,
764,29.696969696969692,53.125,,
765,29.393939393939394,53.125,,
766,29.393939393939394,53.125,,
767,29.393939393939394,53.645833333333336,,
768,29.393939393939394,54.16666666666666,,
769,29.696969696969692,54.16666666666666,,
770,30.0,54.16666666666666,,
771,30.303030303030305,54.16666666666666,,
772,30.0,54.16666666666666,,
773,30.0,53.645833333333336,,
774,30.0,53.645833333333336,,
775,30.60606060606061,54.16666666666666,,
776,30.303030303030305,54.6875,,
777,30.60606060606061,55.208333333333336,,
778,29.696969696969692,54.16666666666666,,
779,29.393939393939394,54.16666666666666,,
780,30.303030303030305,54.16666666666666,,
781,29.696969696969692,53.645833333333336,,
782,29.09090909090909,53.645833333333336,,
783,29.09090909090909,53.645833333333336,,
784,29.09090909090909,54.16666666666666,,
785,29.09090909090909,53.645833333333336,,
786,29.09090909090909,53.645833333333336,,
787,29.393939393939394,53.645833333333336,,
788,29.696969696969692,54.16666666666666,,
789,29.696969696969692,54.16666666666666,,
790,29.696969696969692,54.6875,,
791,29.696969696969692,54.6875,,
792,29.696969696969692,54.6875,,
793,29.696969696969692,54.6875,,
794,29.696969696969692,54.6875,,
795,29.696969696969692,54.6875,,
796,29.696969696969692,54.6875,,
797,29.696969696969692,54.6875,,
798,29.393939393939394,54.6875,,
799,29.393939393939394,54.16666666666666,,
800,29.09090909090909,53.645833333333336,,
801,28.78787878787879,53.645833333333336,,
802,28.78787878787879,53.645833333333336,,
803,28.78787878787879,53.645833333333336,,
804,28.78787878787879,53.125,,
805,28.78787878787879,53.125,,
806,28.78787878787879,53.125,,
807,28.78787878787879,53.125,,
808,28.78787878787879,53.645833333333336,,
809,28.78787878787879,53.645833333333336,,
810,28.78787878787879,53.645833333333336,,
811,29.09090909090909,53.645833333333336,,
812,28.78787878787879,53.645833333333336,,
813,28.78787878787879,53.645833333333336,,
814,28.78787878787879,53.645833333333336,,
815,29.09090909090909,53.645833333333336,,
816,29.09090909090909,53.645833333333336,,
817,29.393939393939394,53.645833333333336,,
818,29.09090909090909,53.645833333333336,,
819,29.09090909090909,53.645833333333336,,
820,29.09090909090909,53.645833333333336,,
821,29.09090909090909,54.16666666666666,,
822,29.09090909090909,54.16666666666666,,
823,29.393939393939394,54.16666666666666,,
824,29.09090909090909,54.16666666666666,,
825,29.09090909090909,54.16666666666666,,
826,29.09090909090909,54.16666666666666,,
827,29.09090909090909,54.16666666666666,,
828,28.78787878787879,54.16666666666666,,
829,29.09090909090909,54.16666666666666,,
830,29.09090909090909,54.16666666666666,,
831,29.393939393939394,54.6875,,
832,29.393939393939394,54.16666666666666,,
833,29.393939393939394,54.16666666666666,,
834,29.393939393939394,54.16666666666666,,
835,29.09090909090909,54.16666666666666,,
836,29.09090909090909,53.645833333333336,,
837,29.393939393939394,54.16666666666666,,
838,29.393939393939394,54.16666666666666,,
839,29.393939393939394,54.16666666666666,,
840,29.393939393939394,54.16666666666666,,
841,29.393939393939394,54.16666666666666,,
842,29.393939393939394,54.16666666666666,,
843,29.393939393939394,54.16666666666666,,
844,29.393939393939394,54.16666666666666,,
845,29.393939393939394,54.16666666666666,,
846,29.393939393939394,54.16666666666666,,
