,Domain 0,Domain 1,Domain 2,Domain 3
172,90.9090909090909,,,
173,90.9090909090909,,,
174,90.9090909090909,,,
175,90.9090909090909,,,
176,90.9090909090909,,,
177,90.9090909090909,,,
178,90.9090909090909,,,
179,90.9090909090909,,,
180,90.9090909090909,,,
181,91.21212121212122,,,
182,91.21212121212122,,,
183,91.21212121212122,,,
184,91.21212121212122,,,
185,91.21212121212122,,,
186,91.21212121212122,,,
187,91.21212121212122,,,
188,91.21212121212122,,,
189,91.21212121212122,,,
190,91.21212121212122,,,
191,91.21212121212122,,,
192,91.21212121212122,,,
193,91.21212121212122,,,
194,91.21212121212122,,,
195,91.21212121212122,,,
196,91.21212121212122,,,
197,91.21212121212122,,,
198,91.21212121212122,,,
199,91.21212121212122,,,
200,91.51515151515152,,,
201,91.51515151515152,,,
202,91.21212121212122,,,
203,91.51515151515152,,,
204,91.51515151515152,,,
205,91.51515151515152,,,
206,91.21212121212122,,,
207,91.51515151515152,,,
208,91.51515151515152,,,
209,91.51515151515152,,,
210,91.51515151515152,,,
211,91.51515151515152,,,
212,91.51515151515152,,,
213,91.51515151515152,,,
214,91.51515151515152,,,
215,91.51515151515152,,,
216,91.51515151515152,,,
217,91.51515151515152,,,
218,91.51515151515152,,,
219,91.51515151515152,,,
220,91.51515151515152,,,
221,91.51515151515152,,,
222,91.51515151515152,,,
223,91.51515151515152,,,
224,91.51515151515152,,,
225,91.51515151515152,,,
226,91.8181818181818,,,
227,91.8181818181818,,,
228,91.51515151515152,,,
229,91.51515151515152,,,
230,91.51515151515152,,,
231,91.51515151515152,,,
232,91.51515151515152,,,
233,91.51515151515152,,,
234,91.51515151515152,,,
235,91.51515151515152,,,
236,91.51515151515152,,,
237,91.51515151515152,,,
238,91.51515151515152,,,
239,91.51515151515152,,,
240,91.51515151515152,,,
241,91.51515151515152,,,
242,91.51515151515152,,,
243,91.51515151515152,,,
244,91.51515151515152,,,
245,91.51515151515152,,,
246,91.51515151515152,,,
247,91.51515151515152,,,
248,91.51515151515152,,,
249,91.51515151515152,,,
250,91.51515151515152,,,
251,91.51515151515152,,,
252,91.51515151515152,,,
253,91.51515151515152,,,
254,91.51515151515152,,,
255,91.51515151515152,,,
256,91.51515151515152,,,
257,91.51515151515152,,,
258,91.51515151515152,,,
259,91.8181818181818,,,
260,91.8181818181818,,,
261,91.8181818181818,,,
262,91.8181818181818,,,
263,91.8181818181818,,,
264,91.8181818181818,,,
265,91.8181818181818,,,
266,91.8181818181818,,,
267,91.8181818181818,,,
268,91.8181818181818,,,
269,91.8181818181818,,,
270,91.8181818181818,,,
271,91.8181818181818,,,
272,91.8181818181818,,,
273,91.8181818181818,,,
274,91.8181818181818,,,
275,91.8181818181818,,,
276,91.8181818181818,,,
277,91.8181818181818,,,
278,91.8181818181818,,,
279,91.8181818181818,,,
280,91.8181818181818,,,
281,91.8181818181818,,,
282,91.8181818181818,,,
283,91.8181818181818,,,
284,91.8181818181818,,,
285,91.8181818181818,,,
286,91.8181818181818,,,
287,91.8181818181818,,,
288,91.8181818181818,,,
289,91.8181818181818,,,
290,91.8181818181818,,,
291,91.8181818181818,,,
292,91.8181818181818,,,
293,91.8181818181818,,,
294,91.8181818181818,,,
295,91.8181818181818,,,
296,91.8181818181818,,,
297,91.8181818181818,,,
298,91.8181818181818,,,
299,91.8181818181818,,,
300,91.8181818181818,,,
301,91.8181818181818,,,
302,91.8181818181818,,,
303,91.8181818181818,,,
304,91.8181818181818,,,
305,91.8181818181818,,,
306,91.8181818181818,,,
307,91.8181818181818,,,
308,91.8181818181818,,,
309,91.8181818181818,,,
310,91.8181818181818,,,
311,91.8181818181818,,,
312,91.8181818181818,,,
313,91.8181818181818,,,
314,91.8181818181818,,,
315,91.8181818181818,,,
316,91.8181818181818,,,
317,91.8181818181818,,,
318,91.8181818181818,,,
319,91.8181818181818,,,
320,91.8181818181818,,,
321,91.8181818181818,,,
