,Domain 0,Domain 1,Domain 2,Domain 3,Domain 4,Mean
0,50.19685039370079,,,,,50.19685039370079
1,49.21259842519685,,,,,49.21259842519685
2,48.81889763779528,,,,,48.81889763779528
3,49.60629921259842,,,,,49.60629921259842
4,49.21259842519685,,,,,49.21259842519685
5,48.81889763779528,,,,,48.81889763779528
6,48.22834645669291,,,,,48.22834645669291
7,48.62204724409449,,,,,48.62204724409449
8,48.4251968503937,,,,,48.4251968503937
9,48.22834645669291,,,,,48.22834645669291
10,49.40944881889764,,,,,49.40944881889764
11,49.21259842519685,,,,,49.21259842519685
12,49.60629921259842,,,,,49.60629921259842
13,48.81889763779528,,,,,48.81889763779528
14,49.21259842519685,,,,,49.21259842519685
15,49.40944881889764,,,,,49.40944881889764
16,50.39370078740158,,,,,50.39370078740158
17,50.59055118110236,,,,,50.59055118110236
18,50.78740157480315,,,,,50.78740157480315
19,50.59055118110236,,,,,50.59055118110236
20,50.39370078740158,,,,,50.39370078740158
21,50.19685039370079,,,,,50.19685039370079
22,51.37795275590551,,,,,51.37795275590551
23,51.574803149606296,,,,,51.574803149606296
24,51.574803149606296,,,,,51.574803149606296
25,50.39370078740158,,,,,50.39370078740158
26,49.40944881889764,,,,,49.40944881889764
27,49.40944881889764,,,,,49.40944881889764
28,50.0,,,,,50.0
29,49.60629921259842,,,,,49.60629921259842
30,50.39370078740158,,,,,50.39370078740158
31,50.19685039370079,,,,,50.19685039370079
32,50.0,,,,,50.0
33,49.803149606299215,,,,,49.803149606299215
34,49.40944881889764,,,,,49.40944881889764
35,49.803149606299215,,,,,49.803149606299215
36,50.19685039370079,,,,,50.19685039370079
37,50.78740157480315,,,,,50.78740157480315
38,50.98425196850393,,,,,50.98425196850393
39,50.98425196850393,,,,,50.98425196850393
40,51.968503937007874,,,,,51.968503937007874
41,51.574803149606296,,,,,51.574803149606296
42,51.181102362204726,,,,,51.181102362204726
43,51.574803149606296,,,,,51.574803149606296
44,51.77165354330709,,,,,51.77165354330709
45,51.574803149606296,,,,,51.574803149606296
46,51.574803149606296,,,,,51.574803149606296
47,51.37795275590551,,,,,51.37795275590551
48,50.78740157480315,,,,,50.78740157480315
49,51.181102362204726,,,,,51.181102362204726
50,50.19685039370079,,,,,50.19685039370079
51,50.19685039370079,,,,,50.19685039370079
52,50.59055118110236,,,,,50.59055118110236
53,50.59055118110236,,,,,50.59055118110236
54,50.59055118110236,,,,,50.59055118110236
55,50.98425196850393,,,,,50.98425196850393
56,50.59055118110236,,,,,50.59055118110236
57,50.19685039370079,,,,,50.19685039370079
58,50.19685039370079,,,,,50.19685039370079
59,49.803149606299215,,,,,49.803149606299215
60,49.40944881889764,,,,,49.40944881889764
61,49.60629921259842,,,,,49.60629921259842
62,49.21259842519685,,,,,49.21259842519685
63,49.21259842519685,,,,,49.21259842519685
64,49.21259842519685,,,,,49.21259842519685
65,49.60629921259842,,,,,49.60629921259842
66,49.803149606299215,,,,,49.803149606299215
67,50.19685039370079,,,,,50.19685039370079
68,49.803149606299215,,,,,49.803149606299215
69,50.0,,,,,50.0
70,50.39370078740158,,,,,50.39370078740158
71,50.39370078740158,,,,,50.39370078740158
72,50.39370078740158,,,,,50.39370078740158
73,50.39370078740158,,,,,50.39370078740158
74,50.78740157480315,,,,,50.78740157480315
75,49.803149606299215,,,,,49.803149606299215
76,50.78740157480315,,,,,50.78740157480315
77,50.59055118110236,,,,,50.59055118110236
78,50.39370078740158,,,,,50.39370078740158
79,50.59055118110236,,,,,50.59055118110236
80,50.39370078740158,,,,,50.39370078740158
81,50.19685039370079,,,,,50.19685039370079
82,50.39370078740158,,,,,50.39370078740158
83,50.39370078740158,,,,,50.39370078740158
84,50.59055118110236,,,,,50.59055118110236
85,51.37795275590551,,,,,51.37795275590551
86,51.77165354330709,,,,,51.77165354330709
87,50.98425196850393,,,,,50.98425196850393
88,51.574803149606296,,,,,51.574803149606296
89,51.37795275590551,,,,,51.37795275590551
90,50.98425196850393,,,,,50.98425196850393
91,51.77165354330709,,,,,51.77165354330709
92,51.37795275590551,,,,,51.37795275590551
93,51.181102362204726,,,,,51.181102362204726
94,51.181102362204726,,,,,51.181102362204726
95,50.98425196850393,,,,,50.98425196850393
96,51.181102362204726,,,,,51.181102362204726
97,51.37795275590551,,,,,51.37795275590551
98,51.574803149606296,,,,,51.574803149606296
99,52.16535433070866,,,,,52.16535433070866
100,52.36220472440945,,,,,52.36220472440945
101,52.16535433070866,,,,,52.16535433070866
102,52.55905511811024,,,,,52.55905511811024
103,52.55905511811024,,,,,52.55905511811024
104,52.95275590551181,,,,,52.95275590551181
105,53.1496062992126,,,,,53.1496062992126
106,52.95275590551181,,,,,52.95275590551181
107,52.95275590551181,,,,,52.95275590551181
108,52.95275590551181,,,,,52.95275590551181
109,53.93700787401575,,,,,53.93700787401575
110,54.13385826771653,,,,,54.13385826771653
111,54.13385826771653,,,,,54.13385826771653
112,54.724409448818896,,,,,54.724409448818896
113,54.52755905511811,,,,,54.52755905511811
114,54.330708661417326,,,,,54.330708661417326
115,54.13385826771653,,,,,54.13385826771653
116,54.92125984251968,,,,,54.92125984251968
117,55.90551181102362,,,,,55.90551181102362
118,55.70866141732284,,,,,55.70866141732284
119,56.10236220472441,,,,,56.10236220472441
120,56.10236220472441,,,,,56.10236220472441
121,56.2992125984252,,,,,56.2992125984252
122,56.49606299212599,,,,,56.49606299212599
123,56.2992125984252,,,,,56.2992125984252
124,55.70866141732284,,,,,55.70866141732284
125,55.11811023622048,,,,,55.11811023622048
126,56.10236220472441,,,,,56.10236220472441
127,56.10236220472441,,,,,56.10236220472441
128,56.2992125984252,,,,,56.2992125984252
129,55.90551181102362,,,,,55.90551181102362
130,56.49606299212599,,,,,56.49606299212599
131,56.2992125984252,,,,,56.2992125984252
132,56.49606299212599,,,,,56.49606299212599
133,56.2992125984252,,,,,56.2992125984252
134,56.49606299212599,,,,,56.49606299212599
135,56.88976377952756,,,,,56.88976377952756
136,56.69291338582677,,,,,56.69291338582677
137,57.08661417322835,,,,,57.08661417322835
138,56.69291338582677,,,,,56.69291338582677
139,56.49606299212599,,,,,56.49606299212599
140,57.08661417322835,,,,,57.08661417322835
141,57.08661417322835,,,,,57.08661417322835
142,56.2992125984252,,,,,56.2992125984252
143,56.49606299212599,,,,,56.49606299212599
144,56.49606299212599,,,,,56.49606299212599
145,56.69291338582677,,,,,56.69291338582677
146,56.49606299212599,,,,,56.49606299212599
147,57.08661417322835,,,,,57.08661417322835
148,57.67716535433071,,,,,57.67716535433071
149,57.08661417322835,,,,,57.08661417322835
150,57.48031496062992,,,,,57.48031496062992
151,57.48031496062992,,,,,57.48031496062992
152,57.874015748031496,,,,,57.874015748031496
153,58.46456692913386,,,,,58.46456692913386
154,58.07086614173228,,,,,58.07086614173228
155,58.07086614173228,,,,,58.07086614173228
156,58.07086614173228,,,,,58.07086614173228
157,58.07086614173228,,,,,58.07086614173228
158,57.874015748031496,,,,,57.874015748031496
159,58.46456692913386,,,,,58.46456692913386
160,58.267716535433074,,,,,58.267716535433074
161,58.267716535433074,,,,,58.267716535433074
162,58.267716535433074,,,,,58.267716535433074
163,58.66141732283464,,,,,58.66141732283464
164,58.66141732283464,,,,,58.66141732283464
165,58.66141732283464,,,,,58.66141732283464
166,59.25196850393701,,,,,59.25196850393701
167,59.44881889763779,,,,,59.44881889763779
168,59.44881889763779,,,,,59.44881889763779
169,58.66141732283464,,,,,58.66141732283464
170,58.85826771653543,,,,,58.85826771653543
171,58.85826771653543,,,,,58.85826771653543
172,58.85826771653543,,,,,58.85826771653543
173,59.25196850393701,,,,,59.25196850393701
174,58.66141732283464,,,,,58.66141732283464
175,58.46456692913386,,,,,58.46456692913386
176,58.66141732283464,,,,,58.66141732283464
177,58.85826771653543,,,,,58.85826771653543
178,58.46456692913386,,,,,58.46456692913386
179,58.46456692913386,,,,,58.46456692913386
180,58.46456692913386,,,,,58.46456692913386
181,58.85826771653543,,,,,58.85826771653543
182,59.05511811023622,,,,,59.05511811023622
183,58.85826771653543,,,,,58.85826771653543
184,59.05511811023622,,,,,59.05511811023622
185,59.05511811023622,,,,,59.05511811023622
186,59.05511811023622,,,,,59.05511811023622
187,59.645669291338585,,,,,59.645669291338585
188,59.645669291338585,,,,,59.645669291338585
189,59.25196850393701,,,,,59.25196850393701
190,59.25196850393701,,,,,59.25196850393701
191,59.25196850393701,,,,,59.25196850393701
192,59.25196850393701,,,,,59.25196850393701
193,59.25196850393701,,,,,59.25196850393701
194,59.645669291338585,,,,,59.645669291338585
195,60.03937007874016,,,,,60.03937007874016
196,60.23622047244095,,,,,60.23622047244095
197,60.23622047244095,,,,,60.23622047244095
198,60.23622047244095,,,,,60.23622047244095
199,60.43307086614173,,,,,60.43307086614173
200,60.43307086614173,,,,,60.43307086614173
201,59.84251968503937,,,,,59.84251968503937
202,60.23622047244095,,,,,60.23622047244095
203,60.03937007874016,,,,,60.03937007874016
204,60.03937007874016,,,,,60.03937007874016
205,60.62992125984252,,,,,60.62992125984252
206,60.62992125984252,,,,,60.62992125984252
207,60.43307086614173,,,,,60.43307086614173
208,60.43307086614173,,,,,60.43307086614173
209,60.43307086614173,,,,,60.43307086614173
210,60.23622047244095,,,,,60.23622047244095
211,60.62992125984252,,,,,60.62992125984252
212,60.62992125984252,,,,,60.62992125984252
213,60.62992125984252,,,,,60.62992125984252
214,60.62992125984252,,,,,60.62992125984252
215,60.62992125984252,,,,,60.62992125984252
216,60.62992125984252,,,,,60.62992125984252
217,61.22047244094488,,,,,61.22047244094488
218,61.023622047244096,,,,,61.023622047244096
219,61.023622047244096,,,,,61.023622047244096
220,60.62992125984252,,,,,60.62992125984252
221,60.8267716535433,,,,,60.8267716535433
222,60.8267716535433,,,,,60.8267716535433
223,60.62992125984252,,,,,60.62992125984252
224,60.62992125984252,,,,,60.62992125984252
225,60.8267716535433,,,,,60.8267716535433
226,61.023622047244096,,,,,61.023622047244096
227,61.023622047244096,,,,,61.023622047244096
228,61.22047244094488,,,,,61.22047244094488
229,61.023622047244096,,,,,61.023622047244096
230,61.22047244094488,,,,,61.22047244094488
231,60.62992125984252,,,,,60.62992125984252
232,61.023622047244096,,,,,61.023622047244096
233,61.41732283464567,,,,,61.41732283464567
234,61.41732283464567,,,,,61.41732283464567
235,61.61417322834646,,,,,61.61417322834646
236,61.22047244094488,,,,,61.22047244094488
237,62.00787401574803,,,,,62.00787401574803
238,61.81102362204725,,,,,61.81102362204725
239,61.41732283464567,,,,,61.41732283464567
