,Domain 0,Domain 1,Domain 2,Domain 3,Mean
0,56.65983606557377,,,,56.65983606557377
1,57.17213114754098,,,,57.17213114754098
2,56.967213114754095,,,,56.967213114754095
3,57.27459016393443,,,,57.27459016393443
4,57.78688524590164,,,,57.78688524590164
5,57.99180327868852,,,,57.99180327868852
6,58.40163934426229,,,,58.40163934426229
7,58.91393442622951,,,,58.91393442622951
8,59.22131147540984,,,,59.22131147540984
9,59.01639344262295,,,,59.01639344262295
10,58.81147540983606,,,,58.81147540983606
11,58.50409836065574,,,,58.50409836065574
12,58.50409836065574,,,,58.50409836065574
13,58.50409836065574,,,,58.50409836065574
14,58.60655737704918,,,,58.60655737704918
15,58.09426229508197,,,,58.09426229508197
16,58.29918032786885,,,,58.29918032786885
17,58.09426229508197,,,,58.09426229508197
18,58.29918032786885,,,,58.29918032786885
19,58.19672131147541,,,,58.19672131147541
20,58.09426229508197,,,,58.09426229508197
21,58.19672131147541,,,,58.19672131147541
22,58.29918032786885,,,,58.29918032786885
23,58.09426229508197,,,,58.09426229508197
24,58.09426229508197,,,,58.09426229508197
25,58.40163934426229,,,,58.40163934426229
26,58.50409836065574,,,,58.50409836065574
27,58.29918032786885,,,,58.29918032786885
28,58.709016393442624,,,,58.709016393442624
29,59.22131147540984,,,,59.22131147540984
30,59.32377049180328,,,,59.32377049180328
31,59.32377049180328,,,,59.32377049180328
32,59.528688524590166,,,,59.528688524590166
33,59.42622950819672,,,,59.42622950819672
34,59.42622950819672,,,,59.42622950819672
35,58.91393442622951,,,,58.91393442622951
36,59.1188524590164,,,,59.1188524590164
37,58.91393442622951,,,,58.91393442622951
38,58.709016393442624,,,,58.709016393442624
39,58.60655737704918,,,,58.60655737704918
40,58.709016393442624,,,,58.709016393442624
41,58.81147540983606,,,,58.81147540983606
42,59.1188524590164,,,,59.1188524590164
43,58.60655737704918,,,,58.60655737704918
44,58.91393442622951,,,,58.91393442622951
45,58.60655737704918,,,,58.60655737704918
46,58.91393442622951,,,,58.91393442622951
47,59.01639344262295,,,,59.01639344262295
48,59.32377049180328,,,,59.32377049180328
49,59.01639344262295,,,,59.01639344262295
50,58.91393442622951,,,,58.91393442622951
51,58.91393442622951,,,,58.91393442622951
52,58.50409836065574,,,,58.50409836065574
53,58.81147540983606,,,,58.81147540983606
54,58.60655737704918,,,,58.60655737704918
55,58.709016393442624,,,,58.709016393442624
56,58.50409836065574,,,,58.50409836065574
57,58.50409836065574,,,,58.50409836065574
58,58.29918032786885,,,,58.29918032786885
59,58.19672131147541,,,,58.19672131147541
60,58.09426229508197,,,,58.09426229508197
61,58.19672131147541,,,,58.19672131147541
62,58.40163934426229,,,,58.40163934426229
63,58.40163934426229,,,,58.40163934426229
64,58.40163934426229,,,,58.40163934426229
65,58.50409836065574,,,,58.50409836065574
66,58.91393442622951,,,,58.91393442622951
67,58.709016393442624,,,,58.709016393442624
68,58.60655737704918,,,,58.60655737704918
69,58.60655737704918,,,,58.60655737704918
70,59.01639344262295,,,,59.01639344262295
71,59.22131147540984,,,,59.22131147540984
72,59.32377049180328,,,,59.32377049180328
73,59.22131147540984,,,,59.22131147540984
74,59.32377049180328,,,,59.32377049180328
75,59.42622950819672,,,,59.42622950819672
76,59.1188524590164,,,,59.1188524590164
77,59.1188524590164,,,,59.1188524590164
78,59.22131147540984,,,,59.22131147540984
79,58.91393442622951,,,,58.91393442622951
80,59.1188524590164,,,,59.1188524590164
81,59.1188524590164,,,,59.1188524590164
82,59.42622950819672,,,,59.42622950819672
83,59.528688524590166,,,,59.528688524590166
84,59.528688524590166,,,,59.528688524590166
85,59.528688524590166,,,,59.528688524590166
86,59.528688524590166,,,,59.528688524590166
87,60.14344262295082,,,,60.14344262295082
