Unnamed: 0,Close
0,4.93
1,5.003
2,5.004
4,4.998
5,4.983
6,4.935
7,4.923
8,4.885
9,4.909
10,4.892
11,4.888
12,4.868
13,4.876
14,4.883
15,4.83
16,4.872
17,4.91
18,4.915
19,4.931
20,4.968
21,4.953
22,4.899
23,4.906
24,4.913
25,4.874
26,4.889
27,4.883
28,4.885
29,4.918
30,4.87
31,4.923
32,4.883
33,4.881
34,4.843
35,4.853
36,4.828
37,4.828
38,4.786
39,4.799
40,4.764
41,4.731
42,4.746
43,4.748
44,4.754
45,4.774
46,4.711
47,4.741
48,4.761
49,4.721
50,4.739
51,4.749
52,4.707
53,4.672
54,4.679
55,4.672
56,4.66
57,4.645
58,4.642
59,4.627
60,4.625
63,4.695
64,4.698
65,4.615
66,4.674
67,4.64
68,4.714
69,4.704
70,4.754
71,4.724
72,4.648
73,4.656
74,4.66
75,4.623
76,4.598
77,4.563
78,4.575
79,4.585
80,4.596
81,4.599
82,4.611
84,4.623
85,4.583
86,4.587
87,4.585
89,4.545
90,4.49
91,4.532
92,4.555
93,4.545
94,4.55
95,4.535
96,4.557
97,4.622
99,4.677
100,4.71
101,4.794
102,4.749
103,4.774
104,4.776
105,4.768
106,4.785
107,4.805
108,4.803
109,4.796
110,4.791
111,4.79
112,4.768
113,4.678
114,4.653
115,4.611
116,4.56
117,4.553
118,4.553
119,4.553
120,4.58
121,4.513
122,4.488
124,4.418
125,4.406
126,4.413
127,4.431
128,4.443
129,4.414
130,4.472
131,4.395
132,4.419
133,4.416
134,4.408
135,4.428
136,4.476
137,4.488
138,4.409
139,4.419
140,4.428
141,4.325
142,4.288
143,4.295
144,4.328
145,4.323
146,4.334
147,4.342
148,4.359
149,4.414
150,4.354
151,4.318
152,4.278
153,4.298
154,4.296
155,4.323
156,4.341
157,4.321
158,4.301
159,4.311
160,4.353
161,4.358
163,4.432
164,4.36
165,4.357
166,4.419
167,4.435
168,4.435
169,4.448
170,4.365
171,4.377
172,4.357
173,4.32
174,4.35
175,4.36
176,4.33
177,4.327
178,4.294
179,4.304
180,4.386
181,4.323
182,4.31
183,4.332
184,4.295
185,4.438
186,4.47
187,4.552
188,4.526
189,4.544
190,4.56
191,4.603
192,4.563
194,4.523
195,4.423
196,4.396
197,4.409
198,4.321
199,4.329
200,4.328
201,4.323
202,4.358
203,4.326
204,4.365
205,4.405
206,4.46
207,4.393
208,4.415
209,4.393
210,4.338
211,4.316
212,4.299
213,4.294
214,4.344
215,4.305
216,4.293
217,4.292
218,4.277
219,4.243
221,4.208
222,4.235
223,4.213
224,4.235
225,4.232
226,4.241
227,4.282
228,4.187
229,4.225
230,4.265
231,4.218
232,4.219
233,4.239
234,4.24
235,4.213
236,4.222
237,4.202
238,4.19
239,4.21
240,4.217
241,4.22
242,4.213
243,4.178
244,4.158
245,4.138
246,4.205
247,4.135
248,4.136
249,4.191
250,4.144
251,4.19
252,4.257
253,4.145
254,4.185
255,4.202
256,4.214
257,4.182
258,4.194
259,4.18
260,4.182
261,4.156
262,4.162
264,4.142
265,4.149
266,4.148
267,4.144
268,4.156
269,4.175
272,4.293
273,4.383
274,4.443
275,4.718
276,4.51
277,4.592
278,4.57
279,4.522
280,4.6
281,4.58
282,4.647
283,4.639
284,4.622
285,4.607
286,4.637
287,4.665
288,4.65
289,4.53
290,4.418
291,4.403
292,4.448
293,4.371
294,4.323
295,4.348
296,4.243
297,4.258
298,4.22
299,4.228
300,4.203
301,4.208
302,4.203
303,4.231
304,4.252
305,4.214
306,4.196
307,4.099
308,4.087
309,4.108
310,4.118
311,4.068
312,4.07
313,4.108
314,4.135
315,4.138
316,4.106
317,4.093
318,4.056
319,4.048
320,4.033
323,4.026
324,4.038
325,4.113
326,4.063
327,4.128
328,4.2
329,4.128
330,4.176
331,4.217
332,4.25
333,4.225
334,4.257
335,4.245
336,4.265
337,4.357
338,4.36
339,4.415
340,4.303
341,4.393
342,4.465
345,4.536
346,4.461
347,4.489
348,4.579
350,4.526
351,4.599
352,4.642
353,4.66
354,4.633
355,4.703
356,4.693
357,4.691
358,4.508
359,4.548
360,4.555
361,4.438
362,4.338
364,4.281
365,4.253
366,4.266
367,4.298
368,4.243
369,4.288
370,4.286
371,4.216
372,4.306
373,4.288
374,4.393
375,4.361
376,4.342
377,4.452
378,4.412
379,4.482
380,4.502
381,4.527
382,4.535
384,4.467
385,4.397
386,4.417
387,4.395
388,4.365
389,4.42
390,4.424
391,4.497
392,4.549
393,4.587
394,4.541
395,4.516
396,4.466
397,4.492
398,4.472
399,4.485
400,4.517
401,4.489
402,4.482
403,4.492
404,4.512
405,4.522
406,4.499
407,4.531
408,4.572
409,4.579
410,4.671
411,4.641
413,4.691
414,4.738
415,4.658
416,4.616
417,4.571
418,4.561
419,4.549
420,4.619
421,4.578
422,4.588
423,4.445
424,4.4
425,4.445
426,4.493
427,4.498
428,4.538
429,4.565
430,4.557
431,4.615
432,4.647
433,4.636
434,4.532
435,4.529
436,4.543
437,4.597
438,4.596
439,4.618
440,4.572
441,4.615
442,4.658
443,4.596
444,4.596
445,4.626
446,4.639
447,4.654
448,4.769
449,4.834
450,4.825
451,4.897
452,4.857
454,4.87
455,4.933
456,4.969
457,5.026
458,5.068
459,5.113
460,4.933
461,4.986
462,4.971
463,4.903
464,4.873
465,4.91
466,4.827
467,4.847
468,4.82
469,4.842
470,4.839
471,4.867
472,4.852
473,4.864
474,4.829
475,4.849
476,4.876
477,4.833
478,4.867
479,4.93
480,4.935
483,4.96
484,5.038
485,5.03
486,5.072
487,5.046
488,5.101
489,5.018
490,4.99
491,4.99
492,5.063
493,5.033
494,4.874
495,4.854
496,4.851
497,4.661
498,4.636
499,4.655
500,4.595
501,4.58
502,4.59
503,4.63
504,4.61
505,4.672
506,4.635
507,4.667
508,4.59
509,4.577
510,4.455
511,4.48
512,4.49
513,4.402
514,4.434
515,4.417
516,4.462
517,4.42
518,4.435
519,4.5
520,4.495
521,4.527
522,4.437
524,4.454
525,4.465
526,4.515
527,4.512
528,4.579
529,4.557
530,4.542
531,4.587
532,4.554
533,4.549
534,4.577
535,4.619
536,4.639
537,4.629
538,4.627
539,4.649
540,4.579
541,4.505
542,4.487
543,4.53
544,4.47
545,4.47
546,4.47
547,4.475
548,4.438
549,4.361
550,4.338
551,4.273
552,4.308
553,4.298
554,4.311
555,4.358
556,4.333
557,4.352
558,4.344
559,4.404
560,4.399
561,4.354
562,4.399
563,4.404
564,4.502
565,4.479
566,4.499
567,4.484
568,4.481
569,4.489
570,4.477
571,4.544
572,4.526
573,4.566
574,4.594
575,4.554
576,4.556
577,4.573
578,4.535
579,4.545
580,4.533
581,4.466
582,4.541
583,4.471
584,4.433
585,4.414
588,4.422
589,4.532
590,4.559
591,4.622
592,4.632
593,4.6
594,4.608
595,4.634
596,4.744
597,4.704
598,4.702
599,4.64
600,4.665
601,4.725
602,4.63
603,4.653
604,4.657
606,4.7
607,4.712
608,4.662
609,4.801
611,4.812
612,4.892
613,4.899
614,4.804
615,4.856
616,4.844
617,4.859
618,4.828
619,4.753
620,4.768
621,4.823
622,4.798
624,4.808
625,4.836
626,4.775
627,4.875
628,4.825
629,4.865
630,4.8
631,4.863
632,4.853
633,4.828
634,4.911
635,4.761
636,4.673
637,4.646
638,4.596
639,4.566
640,4.503
641,4.529
642,4.531
644,4.551
645,4.623
646,4.66
647,4.663
648,4.713
649,4.64
650,4.655
651,4.561
652,4.585
653,4.657
654,4.657
655,4.622
656,4.661
657,4.676
658,4.668
659,4.678
660,4.623
661,4.528
662,4.527
663,4.439
664,4.452
665,4.409
666,4.408
667,4.346
668,4.359
669,4.386
670,4.391
671,4.386
672,4.429
673,4.461
674,4.433
675,4.398
676,4.409
677,4.411
678,4.419
679,4.474
680,4.479
681,4.486
682,4.489
683,4.534
684,4.519
685,4.481
686,4.466
688,4.531
689,4.593
690,4.623
691,4.643
692,4.63
693,4.578
694,4.548
695,4.638
696,4.761
697,4.784
698,4.802
699,4.787
700,4.729
701,4.789
702,4.787
703,4.861
704,4.814
705,4.864
706,4.772
707,4.782
708,4.812
709,4.764
710,4.717
711,4.654
712,4.639
714,4.619
715,4.634
716,4.568
717,4.526
718,4.501
719,4.504
720,4.494
721,4.494
722,4.538
723,4.511
724,4.463
725,4.493
726,4.5
727,4.57
728,4.607
729,4.605
730,4.555
731,4.567
732,4.525
733,4.555
734,4.512
735,4.562
736,4.52
737,4.505
738,4.557
739,4.574
740,4.634
741,4.682
743,4.728
744,4.736
745,4.816
746,4.808
747,4.798
748,4.79
749,4.651
750,4.656
751,4.67
752,4.724
753,4.744
754,4.784
755,5.064
756,5.105
757,5.07
758,5.19
759,5.162
760,5.056
761,5.116
762,5.093
763,5.016
764,4.936
765,4.966
766,5.034
767,4.988
768,4.996
769,4.858
770,5.026
771,5.031
772,4.923
773,4.923
774,4.991
775,5.018
776,4.941
777,4.993
778,4.988
779,4.998
780,5.127
781,5.128
782,5.109
784,4.988
785,5.06
786,5.016
787,5.129
788,5.089
789,5.247
790,5.247
791,5.327
792,5.199
793,5.193
794,5.213
795,5.279
796,5.255
797,5.282
798,5.265
799,5.235
800,5.302
801,5.214
802,5.137
803,5.07
804,5.137
805,5.1
806,5.095
807,4.83
808,4.81
809,4.875
810,4.865
811,4.837
812,4.905
813,4.975
814,4.927
815,4.942
816,4.917
817,4.935
818,5.0
819,5.063
820,5.13
821,5.167
822,5.16
823,5.187
824,5.092
825,5.139
826,5.129
827,5.059
828,4.921
829,5.024
830,4.979
831,4.951
832,5.052
833,5.086
834,5.063
835,5.331
836,5.291
837,5.411
838,5.223
839,5.363
840,5.266
841,5.258
842,5.291
843,5.241
844,5.298
845,5.355
848,5.445
849,5.496
850,5.468
851,5.452
852,5.472
853,5.54
854,5.635
855,5.6
856,5.579
857,5.622
858,5.639
859,5.629
860,5.692
861,5.712
862,5.722
863,5.709
864,5.735
865,5.78
868,5.917
869,5.983
870,5.953
873,6.233
874,6.316
875,6.251
876,6.261
877,6.485
878,6.605
879,6.587
880,6.422
881,6.205
882,6.322
884,6.315
885,6.2
886,6.342
887,6.355
888,6.307
889,6.55
890,6.625
891,6.226
892,6.246
893,6.04
894,6.121
895,6.145
896,6.12
897,6.275
898,6.425
899,6.385
900,6.555
901,6.617
902,6.579
904,6.777
905,6.697
906,6.655
907,6.53
908,6.487
909,6.619
910,6.532
911,6.708
912,6.696
913,6.928
914,6.71
915,6.743
916,6.759
917,6.981
918,6.974
919,7.166
920,7.171
921,7.181
922,7.051
923,7.128
924,7.155
925,7.248
926,7.453
927,7.551
928,7.618
929,7.698
930,7.64
931,7.592
932,7.707
933,7.615
934,7.766
935,7.936
936,8.139
937,8.146
938,8.108
939,8.211
940,8.185
941,8.085
943,8.025
944,7.445
945,7.0
946,7.073
947,7.14
948,7.205
949,6.94
950,6.165
951,6.023
952,6.158
953,6.168
954,6.23
955,5.867
956,5.82
957,6.078
958,6.016
959,6.037
960,6.104
961,5.819
962,5.589
963,5.756
964,5.514
965,5.556
966,5.607
967,5.721
968,5.668
969,5.673
970,5.92
971,5.773
972,5.863
973,5.99
974,6.078
975,6.048
976,6.19
977,6.105
979,6.05
980,5.833
981,5.728
982,5.803
983,5.894
984,5.764
985,5.628
986,5.745
988,5.655
989,5.732
990,5.722
991,5.922
992,5.981
993,5.858
994,5.865
995,5.873
996,6.173
997,6.125
998,5.897
999,5.853
1000,5.776
