Unnamed: 0,Close
2001-05-04,8.98
2001-05-07,8.92
2001-05-08,9.1
2001-05-09,9.0
2001-05-10,9.06
2001-05-11,9.1
2001-05-14,9.01
2001-05-15,9.09
2001-05-16,9.09
2001-05-17,8.94
2001-05-18,8.85
2001-05-21,9.19
2001-05-22,9.21
2001-05-23,9.12
2001-05-24,8.93
2001-05-25,8.96
2001-05-29,8.74
2001-05-30,8.59
2001-05-31,8.55
2001-06-01,8.6
2001-06-04,8.66
2001-06-05,8.65
2001-06-06,8.6
2001-06-07,8.5
2001-06-08,8.63
2001-06-11,8.6
2001-06-12,8.63
2001-06-13,8.63
2001-06-14,8.68
2001-06-15,8.87
2001-06-18,8.92
2001-06-19,8.96
2001-06-20,9.05
2001-06-21,9.12
2001-06-22,9.38
2001-06-25,9.26
2001-06-26,9.21
2001-06-27,9.19
2001-06-28,9.06
2001-06-29,9.59
2001-07-02,8.76
2001-07-03,8.52
2001-07-05,8.52
2001-07-06,8.38
2001-07-09,8.68
2001-07-10,8.6
2001-07-11,8.59
2001-07-12,8.62
2001-07-13,8.56
2001-07-16,8.67
2001-07-17,8.66
2001-07-18,8.74
2001-07-19,8.83
2001-07-20,8.6
2001-07-23,8.66
2001-07-24,8.41
2001-07-25,8.57
2001-07-26,8.36
2001-07-27,8.49
2001-07-30,8.35
2001-07-31,7.93
2001-08-01,7.91
2001-08-02,7.65
2001-08-03,7.8
2001-08-06,7.82
2001-08-07,7.72
2001-08-08,7.71
2001-08-09,7.63
2001-08-10,7.65
2001-08-13,7.96
2001-08-14,8.15
2001-08-15,8.11
2001-08-16,7.95
2001-08-17,7.96
2001-08-20,8.12
2001-08-21,8.14
2001-08-22,8.07
2001-08-23,8.09
2001-08-24,8.29
2001-08-27,8.29
2001-08-28,8.07
2001-08-29,8.03
2001-08-30,7.74
2001-08-31,7.91
2001-09-04,7.81
2001-09-05,7.93
2001-09-06,7.82
2001-09-07,7.86
2001-09-10,7.87
2001-09-17,7.82
2001-09-18,7.64
2001-09-19,7.28
2001-09-20,7.25
2001-09-21,7.05
2001-09-24,6.78
2001-09-25,6.84
2001-09-26,6.94
2001-09-27,6.85
2001-09-28,6.7
2001-10-01,6.6
2001-10-02,6.57
2001-10-03,6.71
2001-10-04,6.65
2001-10-05,6.57
2001-10-08,6.27
2001-10-09,6.15
2001-10-10,6.27
2001-10-11,6.46
2001-10-12,6.44
2001-10-15,6.48
2001-10-16,6.62
2001-10-17,6.63
2001-10-18,6.56
2001-10-19,6.73
2001-10-22,6.64
2001-10-23,6.63
2001-10-24,6.88
2001-10-25,6.79
2001-10-26,6.72
2001-10-29,6.77
2001-10-30,6.85
2001-10-31,6.74
2001-11-01,6.66
2001-11-02,6.63
2001-11-05,6.85
2001-11-06,7.05
2001-11-07,7.19
2001-11-08,7.26
2001-11-09,7.11
2001-11-12,7.14
2001-11-13,7.24
2001-11-14,7.4
2001-11-15,7.36
2001-11-16,7.31
2001-11-19,7.42
2001-11-20,7.34
2001-11-21,7.52
2001-11-26,7.57
2001-11-27,7.57
2001-11-28,7.56
2001-11-29,7.7
2001-11-30,7.68
2001-12-03,7.64
2001-12-04,7.7
2001-12-05,7.79
2001-12-06,7.84
2001-12-07,7.75
2001-12-10,7.51
2001-12-11,7.35
2001-12-12,7.35
2001-12-13,7.4
2001-12-14,7.41
2001-12-17,7.37
2001-12-18,7.03
2001-12-19,6.95
2001-12-20,7.07
2001-12-21,7.12
2001-12-27,7.3
2001-12-28,7.39
2002-01-02,7.71
2002-01-03,7.65
2002-01-04,7.64
2002-01-07,7.71
2002-01-08,7.8
2002-01-09,8.03
2002-01-10,7.92
2002-01-11,7.76
2002-01-14,7.62
2002-01-15,7.83
2002-01-16,7.86
2002-01-17,7.48
2002-01-18,7.3
2002-01-22,7.43
2002-01-23,7.31
2002-01-24,6.97
2002-01-25,7.13
2002-01-28,7.18
2002-01-29,6.75
2002-01-30,6.57
2002-01-31,6.38
2002-02-01,6.35
2002-02-04,6.24
2002-02-05,6.34
2002-02-06,6.39
2002-02-07,6.28
2002-02-08,6.18
2002-02-11,6.0
2002-02-12,6.15
2002-02-13,6.28
2002-02-14,6.26
2002-02-15,6.25
2002-02-19,6.28
2002-02-20,6.4
2002-02-21,6.34
2002-02-22,6.31
2002-02-25,6.37
2002-02-26,6.36
2002-02-27,5.89
2002-02-28,5.99
2002-03-01,5.97
2002-03-04,5.96
2002-03-05,6.04
2002-03-06,6.0
2002-03-07,6.06
2002-03-08,6.18
2002-03-11,6.21
2002-03-12,6.09
2002-03-13,6.19
2002-03-14,6.27
2002-03-15,6.26
2002-03-18,6.22
2002-03-19,6.03
2002-03-20,6.01
2002-03-21,5.78
2002-03-22,5.91
2002-03-25,6.02
2002-03-26,6.08
2002-03-27,6.0
2002-03-28,5.93
2002-04-01,5.77
2002-04-02,5.83
2002-04-03,5.66
2002-04-04,5.62
2002-04-05,5.7
2002-04-08,5.59
2002-04-09,5.62
2002-04-10,5.68
2002-04-11,5.51
2002-04-12,5.55
2002-04-15,5.58
2002-04-16,5.66
2002-04-17,5.71
2002-04-18,5.75
2002-04-19,6.17
2002-04-22,6.09
2002-04-23,6.07
2002-04-24,6.08
2002-04-25,5.91
2002-04-26,5.83
2002-04-29,5.9
2002-04-30,5.68
2002-05-01,5.2
2002-05-02,5.46
2002-05-03,5.36
2002-05-06,5.47
2002-05-07,5.31
2002-05-08,5.41
2002-05-09,5.44
2002-05-10,5.49
2002-05-13,5.84
2002-05-14,5.89
2002-05-15,5.85
2002-05-16,5.98
2002-05-17,5.86
2002-05-20,5.79
2002-05-21,5.6
2002-05-22,5.72
2002-05-23,5.62
2002-05-24,5.65
2002-05-28,5.67
2002-05-29,5.77
2002-05-30,5.78
2002-05-31,5.9
2002-06-03,5.77
2002-06-04,5.75
2002-06-05,5.75
2002-06-06,5.57
2002-06-07,5.62
2002-06-10,5.55
2002-06-11,5.39
2002-06-12,5.25
2002-06-13,5.3
2002-06-14,5.26
2002-06-17,5.03
2002-06-18,5.16
2002-06-19,5.05
2002-06-20,5.02
2002-06-21,4.99
2002-06-24,5.2
2002-06-25,5.4
2002-06-26,5.36
2002-06-27,5.68
2002-06-28,5.91
2002-07-01,5.16
2002-07-02,5.49
2002-07-03,5.6
2002-07-08,5.55
2002-07-09,5.73
2002-07-10,5.86
2002-07-11,5.99
2002-07-12,5.99
2002-07-15,5.71
2002-07-16,5.81
2002-07-17,5.73
2002-07-18,6.03
2002-07-19,6.06
2002-07-22,6.16
2002-07-23,6.17
2002-07-24,5.86
2002-07-25,5.92
2002-07-26,5.81
2002-07-29,5.59
2002-07-30,5.67
2002-07-31,5.8
2002-08-01,5.81
2002-08-02,5.78
2002-08-05,5.79
2002-08-06,5.84
2002-08-07,5.92
2002-08-08,5.98
2002-08-09,5.89
2002-08-12,5.7
2002-08-13,5.89
2002-08-14,5.9
2002-08-15,6.1
2002-08-16,5.87
2002-08-19,5.72
2002-08-20,5.81
2002-08-21,5.86
2002-08-22,5.93
2002-08-23,5.78
2002-08-26,5.76
2002-08-27,5.99
2002-08-28,5.79
2002-08-29,5.86
2002-08-30,5.98
2002-09-03,6.21
2002-09-04,6.07
2002-09-05,6.14
2002-09-06,6.33
2002-09-09,6.66
2002-09-10,6.69
2002-09-11,6.65
2002-09-12,6.75
2002-09-13,6.92
2002-09-16,6.8
2002-09-17,6.84
2002-09-18,6.87
2002-09-19,7.06
2002-09-20,6.92
2002-09-23,6.88
2002-09-24,6.99
2002-09-25,6.94
2002-09-26,6.92
2002-09-27,7.12
2002-09-30,6.89
2002-10-01,6.49
2002-10-02,6.69
2002-10-03,6.76
2002-10-04,6.73
2002-10-07,6.88
2002-10-08,7.12
2002-10-09,7.04
2002-10-10,6.96
2002-10-11,6.91
2002-10-14,7.06
2002-10-15,7.05
2002-10-16,6.96
2002-10-17,7.12
2002-10-18,7.29
2002-10-21,7.13
2002-10-22,7.24
2002-10-23,7.1
2002-10-24,7.0
2002-10-25,6.99
2002-10-28,7.13
2002-10-29,7.27
2002-10-30,7.18
2002-10-31,7.36
2002-11-01,7.34
2002-11-04,7.45
2002-11-05,7.64
2002-11-06,7.72
2002-11-07,7.55
2002-11-08,7.45
2002-11-11,7.34
2002-11-12,7.06
2002-11-13,6.75
2002-11-14,6.87
2002-11-15,7.07
2002-11-18,6.82
2002-11-19,7.3
2002-11-20,7.24
2002-11-21,7.43
2002-11-22,7.45
2002-11-25,7.37
2002-11-26,7.38
2002-11-27,7.41
2002-12-02,7.68
2002-12-03,7.81
2002-12-04,7.62
2002-12-05,7.54
2002-12-06,7.45
2002-12-09,7.23
2002-12-10,7.45
2002-12-11,7.49
2002-12-12,7.47
2002-12-13,7.56
2002-12-16,7.5
2002-12-17,7.55
2002-12-18,7.3
2002-12-19,7.6
2002-12-20,7.51
2002-12-23,7.46
2002-12-24,7.47
2002-12-27,7.43
2002-12-30,7.37
2002-12-31,7.61
2003-01-02,7.69
2003-01-03,7.4
2003-01-06,7.61
2003-01-07,7.55
2003-01-08,7.74
2003-01-09,7.59
2003-01-10,7.67
2003-01-13,7.67
2003-01-14,7.66
2003-01-15,7.7
2003-01-16,7.62
2003-01-17,7.87
2003-01-21,7.77
2003-01-22,7.68
2003-01-23,7.75
2003-01-24,7.97
2003-01-27,8.38
2003-01-28,8.46
2003-01-29,8.7
2003-01-30,8.58
2003-01-31,8.64
2003-02-03,8.55
2003-02-04,8.4
2003-02-05,8.57
2003-02-06,8.87
2003-02-07,8.93
2003-02-10,9.01
2003-02-11,8.9
2003-02-12,8.8
2003-02-13,8.65
2003-02-14,8.86
2003-02-19,8.96
2003-02-20,9.07
2003-02-21,8.97
2003-02-24,8.75
2003-02-25,8.6
2003-02-26,8.71
2003-02-27,8.76
2003-02-28,8.9
2003-03-03,8.44
2003-03-04,8.25
2003-03-05,8.1
2003-03-06,8.16
2003-03-07,8.22
2003-03-10,8.01
2003-03-11,8.12
2003-03-12,7.81
2003-03-13,7.62
2003-03-14,7.85
2003-03-17,7.78
2003-03-18,7.59
2003-03-19,7.64
2003-03-20,7.75
2003-03-21,7.8
2003-03-24,7.85
2003-03-25,7.69
2003-03-26,7.59
2003-03-27,7.46
2003-03-28,7.71
2003-03-31,7.68
2003-04-01,7.6
2003-04-02,7.59
2003-04-03,7.73
2003-04-04,7.66
2003-04-07,7.57
2003-04-08,7.37
2003-04-09,7.29
2003-04-10,7.2
2003-04-11,7.23
2003-04-14,7.17
2003-04-15,7.21
2003-04-16,7.39
2003-04-17,7.45
2003-04-21,7.63
2003-04-22,7.79
2003-04-23,7.82
2003-04-24,7.78
2003-04-25,7.85
2003-04-28,7.73
2003-04-29,7.39
2003-04-30,7.3
2003-05-01,7.38
2003-05-02,7.17
2003-05-05,6.86
2003-05-06,7.1
2003-05-07,6.85
2003-05-08,6.68
2003-05-09,6.87
2003-05-12,7.04
2003-05-13,6.81
2003-05-14,6.91
2003-05-15,6.89
2003-05-16,6.91
2003-05-19,7.07
2003-05-20,7.28
2003-05-21,7.09
2003-05-22,7.25
2003-05-23,7.34
2003-05-27,7.17
2003-05-28,6.97
2003-05-29,6.97
2003-05-30,7.08
2003-06-02,6.93
2003-06-03,6.73
2003-06-04,6.69
2003-06-05,6.52
2003-06-06,6.71
2003-06-09,6.62
2003-06-10,6.67
2003-06-11,6.54
2003-06-12,6.43
2003-06-13,6.52
2003-06-16,6.56
2003-06-17,6.5
2003-06-18,6.48
2003-06-19,6.53
2003-06-20,6.58
2003-06-23,6.38
2003-06-24,6.34
2003-06-25,6.37
2003-06-26,6.38
2003-06-27,6.22
2003-06-30,6.33
2003-07-01,6.22
2003-07-02,6.45
2003-07-03,6.39
2003-07-07,6.51
2003-07-08,6.53
2003-07-09,6.58
2003-07-10,6.44
2003-07-11,6.51
2003-07-14,6.55
2003-07-15,6.64
2003-07-16,6.65
2003-07-17,6.7
2003-07-18,6.81
2003-07-21,6.85
2003-07-22,7.02
2003-07-23,6.92
2003-07-24,6.88
2003-07-25,6.93
2003-07-28,7.03
2003-07-29,7.2
2003-07-30,7.09
2003-07-31,7.21
2003-08-01,7.24
2003-08-04,7.33
2003-08-05,7.35
2003-08-06,7.28
2003-08-07,6.79
2003-08-08,6.62
2003-08-11,6.81
2003-08-12,6.73
2003-08-13,6.62
2003-08-14,6.51
2003-08-15,6.49
2003-08-18,6.57
2003-08-19,6.46
2003-08-20,6.57
2003-08-21,6.48
2003-08-22,6.54
2003-08-25,6.56
2003-08-26,6.69
2003-08-27,6.56
2003-08-28,6.4
2003-08-29,6.29
2003-09-02,6.2
2003-09-03,6.13
2003-09-04,5.97
2003-09-05,6.05
2003-09-08,6.01
2003-09-09,5.96
2003-09-10,6.1
2003-09-11,6.0
2003-09-12,6.05
2003-09-15,5.89
2003-09-16,5.96
2003-09-17,5.92
2003-09-18,6.0
2003-09-19,5.97
2003-09-22,6.07
2003-09-23,6.02
2003-09-24,6.0
2003-09-25,5.86
2003-09-26,5.95
2003-09-29,6.13
2003-09-30,6.2
2003-10-01,6.44
2003-10-02,6.38
2003-10-03,6.47
2003-10-06,6.23
2003-10-07,6.09
2003-10-08,6.07
2003-10-09,6.01
2003-10-10,5.96
2003-10-13,5.97
2003-10-14,5.99
2003-10-15,6.1
2003-10-16,5.97
2003-10-17,5.95
2003-10-20,6.02
2003-10-21,6.05
2003-10-22,5.95
2003-10-23,5.94
2003-10-24,6.1
2003-10-27,6.19
2003-10-28,6.14
2003-10-29,6.12
2003-10-30,6.19
2003-10-31,5.93
2003-11-03,5.86
2003-11-04,5.99
2003-11-05,5.97
2003-11-06,6.02
2003-11-07,6.07
2003-11-10,6.2
2003-11-11,6.21
2003-11-12,6.22
2003-11-13,6.34
2003-11-14,6.38
2003-11-17,6.32
2003-11-18,6.33
2003-11-19,6.4
2003-11-20,6.38
2003-11-21,6.26
2003-11-24,6.12
2003-11-25,6.12
2003-11-26,6.25
2003-12-01,6.29
2003-12-02,6.38
2003-12-03,6.58
2003-12-04,6.71
2003-12-05,6.65
2003-12-08,6.66
2003-12-09,6.72
2003-12-10,6.7
2003-12-11,6.75
2003-12-12,6.77
2003-12-15,6.45
2003-12-16,6.55
2003-12-17,6.54
2003-12-18,6.44
2003-12-19,6.1
2003-12-22,5.92
2003-12-23,5.88
2003-12-24,5.91
2003-12-29,5.8
2003-12-30,5.75
2003-12-31,5.67
2004-01-05,5.7
2004-01-06,5.85
2004-01-07,5.94
2004-01-08,5.76
2004-01-09,5.93
2004-01-12,5.97
2004-01-13,5.98
2004-01-14,5.85
2004-01-15,5.73
2004-01-16,5.79
2004-01-20,5.81
2004-01-21,5.8
2004-01-22,5.84
2004-01-23,5.77
2004-01-26,5.77
2004-01-27,5.75
2004-01-28,5.87
2004-01-29,5.87
2004-01-30,5.86
2004-02-02,5.72
2004-02-03,5.75
2004-02-04,5.68
2004-02-05,5.58
2004-02-06,5.45
2004-02-09,5.36
2004-02-10,5.44
2004-02-11,5.4
2004-02-12,5.4
2004-02-13,5.48
2004-02-17,5.58
2004-02-18,5.6
2004-02-19,5.52
2004-02-20,5.64
2004-02-23,5.72
2004-02-24,5.76
2004-02-25,5.84
2004-02-26,6.02
2004-02-27,6.03
2004-03-01,6.24
2004-03-02,6.16
2004-03-03,6.06
2004-03-04,6.13
2004-03-05,6.19
2004-03-08,6.22
2004-03-09,6.31
2004-03-10,6.35
2004-03-11,6.67
2004-03-12,6.68
2004-03-15,6.74
2004-03-16,6.8
2004-03-17,6.76
2004-03-18,6.8
2004-03-19,6.76
2004-03-22,6.87
2004-03-23,7.01
2004-03-24,7.15
2004-03-25,6.62
2004-03-26,6.09
2004-03-29,6.08
2004-03-30,6.32
2004-03-31,6.4
2004-04-01,6.25
2004-04-02,6.36
2004-04-05,6.31
2004-04-06,6.43
2004-04-07,6.66
2004-04-08,6.78
2004-04-12,6.67
2004-04-13,6.61
2004-04-14,6.71
2004-04-15,6.6
2004-04-16,6.69
2004-04-19,6.58
2004-04-20,6.6
2004-04-21,6.58
2004-04-22,6.55
2004-04-23,6.51
2004-04-26,6.53
2004-04-27,6.64
2004-04-28,6.4
2004-04-29,6.63
2004-04-30,6.58
2004-05-03,6.89
2004-05-04,6.87
2004-05-05,6.63
2004-05-06,6.78
2004-05-07,6.59
2004-05-10,6.38
2004-05-11,6.29
2004-05-12,6.39
2004-05-13,6.31
2004-05-14,6.35
2004-05-17,6.5
2004-05-18,6.64
2004-05-19,6.53
2004-05-20,6.49
2004-05-21,6.58
2004-05-24,6.62
2004-05-25,6.75
2004-05-26,6.91
2004-05-27,6.89
2004-05-28,7.06
2004-06-01,7.22
2004-06-02,7.04
2004-06-03,7.03
2004-06-04,7.19
2004-06-07,7.19
2004-06-08,6.95
2004-06-09,6.93
2004-06-10,6.75
2004-06-14,6.66
2004-06-15,6.78
2004-06-16,7.03
2004-06-17,7.24
2004-06-18,6.82
2004-06-21,7.03
2004-06-22,7.0
2004-06-23,7.09
2004-06-24,7.21
2004-06-25,7.28
2004-06-28,7.13
2004-06-29,7.32
2004-06-30,7.24
2004-07-01,7.77
2004-07-02,7.96
2004-07-06,8.13
2004-07-07,8.22
2004-07-08,8.16
2004-07-09,8.27
2004-07-12,8.33
2004-07-13,8.13
2004-07-14,8.23
2004-07-15,8.24
2004-07-16,8.25
2004-07-19,8.28
2004-07-20,8.22
2004-07-21,8.11
2004-07-22,7.99
2004-07-23,8.01
2004-07-26,8.19
2004-07-27,8.2
2004-07-28,8.23
2004-07-29,8.28
2004-07-30,8.28
2004-08-02,8.39
2004-08-03,8.38
2004-08-04,8.15
2004-08-05,8.13
2004-08-06,8.17
2004-08-09,8.08
2004-08-10,7.93
2004-08-11,7.9
2004-08-12,7.98
2004-08-13,7.87
2004-08-16,7.62
2004-08-17,7.54
2004-08-18,7.72
2004-08-19,7.69
2004-08-20,7.73
2004-08-23,7.77
2004-08-24,7.64
2004-08-25,7.67
2004-08-26,7.6
2004-08-27,7.66
2004-08-30,7.73
2004-08-31,7.99
2004-09-01,8.17
2004-09-02,8.2
2004-09-03,8.13
2004-09-07,7.89
2004-09-08,7.92
2004-09-09,7.75
2004-09-10,7.81
2004-09-13,7.66
2004-09-14,7.71
2004-09-15,7.75
2004-09-16,7.66
2004-09-17,7.59
2004-09-20,7.38
2004-09-21,7.59
2004-09-22,7.76
2004-09-23,7.88
2004-09-24,7.79
2004-09-27,8.25
2004-09-28,8.28
2004-09-29,8.39
2004-09-30,8.5
2004-10-01,8.9
2004-10-04,8.93
2004-10-05,9.05
2004-10-06,8.95
2004-10-07,8.9
2004-10-08,9.02
2004-10-11,9.27
2004-10-12,9.32
2004-10-13,9.12
2004-10-14,9.25
2004-10-15,9.15
2004-10-18,8.95
2004-10-19,8.93
2004-10-20,9.04
2004-10-21,9.03
2004-10-22,8.93
2004-10-25,8.73
2004-10-26,8.85
2004-10-27,8.76
2004-10-28,8.56
2004-10-29,8.6
2004-11-01,8.46
2004-11-02,8.5
2004-11-03,8.35
2004-11-04,8.43
2004-11-05,8.48
2004-11-08,8.6
2004-11-09,8.51
2004-11-10,8.6
2004-11-11,8.65
2004-11-12,8.52
2004-11-15,8.69
2004-11-16,8.87
2004-11-17,8.69
2004-11-18,8.78
2004-11-19,8.75
2004-11-22,8.88
2004-11-23,8.86
2004-11-24,8.97
2004-11-29,8.89
2004-11-30,8.84
2004-12-01,8.9
2004-12-02,8.82
2004-12-03,8.8
2004-12-06,8.86
2004-12-07,8.7
2004-12-08,8.74
2004-12-09,8.66
2004-12-10,8.69
2004-12-13,8.71
2004-12-14,8.59
2004-12-15,8.55
2004-12-16,8.48
2004-12-17,8.64
2004-12-20,8.88
2004-12-21,8.85
2004-12-22,8.86
2004-12-23,8.86
2004-12-27,8.99
2004-12-28,9.02
2004-12-29,9.06
2004-12-30,9.04
2005-01-03,9.17
2005-01-04,9.03
2005-01-05,8.98
2005-01-06,8.99
2005-01-07,8.71
2005-01-10,8.52
2005-01-11,8.55
2005-01-12,8.62
2005-01-13,8.72
2005-01-14,8.83
2005-01-18,8.84
2005-01-19,8.87
2005-01-20,8.96
2005-01-21,8.88
2005-01-24,8.9
2005-01-25,8.98
2005-01-26,9.3
2005-01-27,9.22
2005-01-28,9.15
2005-01-31,9.22
2005-02-01,8.95
2005-02-02,8.81
2005-02-03,8.94
2005-02-04,9.08
2005-02-07,8.93
2005-02-08,9.01
2005-02-09,9.04
2005-02-10,9.15
2005-02-11,9.13
2005-02-14,9.03
2005-02-15,9.1
2005-02-16,8.88
2005-02-17,8.93
2005-02-18,8.85
2005-02-22,8.99
2005-02-23,8.91
2005-02-24,8.75
2005-02-25,8.64
2005-02-28,8.42
2005-03-01,9.06
2005-03-02,9.04
2005-03-03,8.98
2005-03-04,8.87
2005-03-07,8.78
2005-03-08,8.96
2005-03-09,9.0
2005-03-10,8.97
2005-03-11,9.17
2005-03-14,9.23
2005-03-15,9.14
2005-03-16,9.15
2005-03-17,9.12
2005-03-18,9.03
2005-03-21,8.76
2005-03-22,8.75
2005-03-23,8.63
2005-03-24,8.67
2005-03-28,8.61
2005-03-29,8.52
2005-03-30,8.55
2005-03-31,8.7
2005-04-01,8.52
2005-04-04,8.41
2005-04-05,8.55
2005-04-06,8.57
2005-04-07,8.66
2005-04-08,8.48
2005-04-11,8.35
