Unnamed: 0,Price
1991-08-23,20.090000000000003
1991-08-30,20.17
1991-09-06,20.34
1991-09-13,20.080000000000005
1991-09-20,20.47
1991-09-27,20.94
1991-10-04,21.489999999999995
1991-10-11,22.10999999999999
1991-10-18,22.75
1991-10-25,22.540000000000006
1991-11-01,22.04999999999999
1991-11-08,22.18
1991-11-15,21.360000000000007
1991-11-22,20.759999999999994
1991-11-29,19.850000000000005
1991-12-06,19.24
1991-12-13,18.45
1991-12-20,18.31000000000001
1991-12-27,17.73
1992-01-03,18.18
1992-01-10,17.769999999999996
1992-01-17,18.37
1992-01-24,18.11
1992-01-31,18.28
1992-02-07,18.47
1992-02-14,18.579999999999995
1992-02-21,17.740000000000006
1992-02-28,17.420000000000012
1992-03-06,17.28
1992-03-13,17.399999999999995
1992-03-20,17.73
1992-03-27,17.75
1992-04-03,18.52000000000001
1992-04-10,19.01
1992-04-17,18.86
1992-04-24,18.86
1992-05-01,19.37
1992-05-08,19.76
1992-05-15,19.789999999999992
1992-05-22,19.489999999999995
1992-05-29,20.680000000000003
1992-06-05,21.08
1992-06-12,21.21
1992-06-19,21.16
1992-06-26,21.31
1992-07-03,20.62
1992-07-10,19.95
1992-07-17,20.02
1992-07-24,20.26
1992-07-31,20.58
1992-08-07,19.879999999999995
1992-08-14,19.68
1992-08-21,19.789999999999992
1992-08-28,19.62
1992-09-04,19.90000000000001
1992-09-11,20.28
1992-09-18,20.45
1992-09-25,20.349999999999994
1992-10-02,20.26
1992-10-09,20.330000000000005
1992-10-16,20.759999999999994
1992-10-23,20.37
1992-10-30,19.549999999999997
1992-11-06,19.19
1992-11-13,19.25
1992-11-20,19.279999999999998
1992-11-27,19.12
1992-12-04,18.57
1992-12-11,18.12
1992-12-18,18.040000000000006
1992-12-25,18.230000000000004
1993-01-01,17.869999999999994
1993-01-08,17.51
1993-01-15,17.05
1993-01-22,16.979999999999997
1993-01-29,18.0
1993-02-05,18.579999999999995
1993-02-12,18.45
1993-02-19,18.05
1993-02-26,18.809999999999995
1993-03-05,19.15
1993-03-12,19.02000000000001
1993-03-19,18.66
1993-03-26,18.42
1993-04-02,18.73
1993-04-09,18.71
1993-04-16,18.67
1993-04-23,18.56
1993-04-30,18.67
1993-05-07,18.97
1993-05-14,18.759999999999994
1993-05-21,18.150000000000013
1993-05-28,18.25
1993-06-04,18.34
1993-06-11,18.06000000000001
1993-06-18,17.309999999999995
1993-06-25,17.199999999999992
1993-07-02,17.15
1993-07-09,16.8
1993-07-16,16.66
1993-07-23,16.68
1993-07-30,16.95
1993-08-06,16.6
1993-08-13,16.609999999999992
1993-08-20,16.719999999999995
1993-08-27,16.849999999999998
1993-09-03,16.529999999999998
1993-09-10,15.779999999999992
1993-09-17,15.469999999999995
1993-09-24,16.029999999999994
1993-10-01,16.719999999999995
1993-10-08,16.899999999999995
1993-10-15,16.95999999999999
1993-10-22,16.609999999999992
1993-10-29,15.86
1993-11-05,15.759999999999994
1993-11-12,15.219999999999995
1993-11-19,15.359999999999996
1993-11-26,14.87
1993-12-03,14.160000000000004
1993-12-10,13.730000000000002
1993-12-17,13.989999999999997
1993-12-24,13.520000000000003
1993-12-31,13.170000000000002
1994-01-07,14.179999999999994
1994-01-14,14.0
1994-01-21,14.219999999999995
1994-01-28,14.640000000000002
1994-02-04,15.13
1994-02-11,13.909999999999991
1994-02-18,13.180000000000003
1994-02-25,13.239999999999998
1994-03-04,13.5
1994-03-11,13.299999999999995
1994-03-18,14.179999999999994
1994-03-25,14.589999999999998
1994-04-01,13.400000000000002
1994-04-08,14.34
1994-04-15,15.009999999999994
1994-04-22,15.56
1994-04-29,15.840000000000002
1994-05-06,16.0
1994-05-13,16.289999999999992
1994-05-20,16.080000000000002
1994-05-27,16.349999999999998
1994-06-03,16.269999999999996
1994-06-10,16.05999999999999
1994-06-17,16.670000000000005
1994-06-24,17.439999999999998
1994-07-01,17.34
1994-07-08,17.06
1994-07-15,18.08999999999999
1994-07-22,17.420000000000012
1994-07-29,17.82
1994-08-05,18.44
1994-08-12,17.51
1994-08-19,16.430000000000007
1994-08-26,15.589999999999993
1994-09-02,15.930000000000009
1994-09-09,15.910000000000002
1994-09-16,15.45
1994-09-23,15.850000000000003
1994-09-30,16.349999999999998
1994-10-07,16.719999999999995
1994-10-14,16.069999999999997
1994-10-21,16.20999999999999
1994-10-28,16.819999999999993
1994-11-04,17.580000000000002
1994-11-11,17.459999999999994
1994-11-18,16.8
1994-11-25,17.06
1994-12-02,16.849999999999998
1994-12-09,16.0
1994-12-16,15.719999999999995
1994-12-23,15.619999999999996
1994-12-30,16.189999999999998
1995-01-06,16.069999999999997
1995-01-13,16.23
1995-01-20,16.879999999999995
1995-01-27,16.849999999999998
1995-02-03,16.989999999999995
1995-02-10,16.96999999999999
1995-02-17,17.1
1995-02-24,17.18
1995-03-03,16.930000000000007
1995-03-10,16.7
1995-03-17,16.41
1995-03-24,17.17
1995-03-31,17.939999999999987
1995-04-07,18.239999999999995
1995-04-14,18.37
1995-04-21,18.9
1995-04-28,19.07
1995-05-05,18.809999999999995
1995-05-12,18.26
1995-05-19,18.42
1995-05-26,18.239999999999995
1995-06-02,17.650000000000006
1995-06-09,17.98
1995-06-16,17.759999999999994
1995-06-23,16.670000000000005
1995-06-30,16.639999999999993
1995-07-07,16.110000000000007
1995-07-14,15.920000000000003
1995-07-21,15.649999999999991
1995-07-28,15.75
1995-08-04,16.019999999999992
1995-08-11,16.069999999999997
1995-08-18,15.889999999999995
1995-08-25,16.289999999999992
1995-09-01,16.220000000000002
1995-09-08,16.690000000000012
1995-09-15,16.939999999999998
1995-09-22,16.88999999999999
1995-09-29,16.36999999999999
1995-10-06,16.23
1995-10-13,15.98
1995-10-20,15.96
1995-10-27,16.11999999999999
1995-11-03,16.64999999999999
1995-11-10,16.790000000000006
1995-11-17,16.75
1995-11-24,16.819999999999993
1995-12-01,17.209999999999994
1995-12-08,17.53
1995-12-15,17.779999999999994
1995-12-22,18.14
1995-12-29,18.72
1996-01-05,19.18
1996-01-12,18.53
1996-01-19,17.609999999999996
1996-01-26,17.189999999999994
1996-02-02,16.639999999999993
1996-02-09,16.989999999999995
1996-02-16,17.98
1996-02-23,18.79
1996-03-01,18.77
1996-03-08,18.84
1996-03-15,19.3
1996-03-22,20.55
1996-03-29,20.98
1996-04-05,20.94
1996-04-12,22.67000000000001
1996-04-19,20.52
1996-04-26,20.28
1996-05-03,19.469999999999995
1996-05-10,19.629999999999992
1996-05-17,19.059999999999988
1996-05-24,19.19999999999999
1996-05-31,18.67
1996-06-07,18.31000000000001
1996-06-14,18.160000000000004
1996-06-21,18.56
1996-06-28,18.800000000000004
1996-07-05,19.62
1996-07-12,19.8
1996-07-19,19.93000000000001
1996-07-26,19.3
1996-08-02,19.07
1996-08-09,19.73
1996-08-16,20.950000000000006
1996-08-23,21.15
1996-08-30,20.78
1996-09-06,22.18
1996-09-13,23.08
1996-09-20,22.10999999999999
1996-09-27,22.850000000000005
1996-10-04,23.59000000000001
1996-10-11,24.18
1996-10-18,24.770000000000003
1996-10-25,24.7
1996-11-01,23.2
1996-11-08,21.989999999999995
1996-11-15,22.88000000000001
1996-11-22,23.210000000000004
1996-11-29,23.05
1996-12-06,24.18
1996-12-13,23.27
1996-12-20,23.97
1996-12-27,23.57
1997-01-03,24.119999999999997
1997-01-10,24.670000000000005
1997-01-17,23.23000000000001
1997-01-24,22.9
1997-01-31,22.98
1997-02-07,22.529999999999998
1997-02-14,20.83
1997-02-21,20.54
1997-02-28,19.829999999999995
1997-03-07,19.360000000000014
1997-03-14,19.1
1997-03-21,19.51
1997-03-28,18.73
1997-04-04,17.840000000000007
1997-04-11,17.139999999999993
1997-04-18,17.330000000000005
1997-04-25,17.759999999999994
1997-05-02,18.08
1997-05-09,18.06000000000001
1997-05-16,19.42
1997-05-23,19.910000000000004
1997-05-30,19.15
1997-06-06,18.300000000000004
1997-06-13,16.879999999999995
1997-06-20,17.269999999999992
1997-06-27,17.740000000000006
1997-07-04,18.40999999999999
1997-07-11,18.17
1997-07-18,18.26
1997-07-25,18.57
1997-08-01,18.959999999999997
1997-08-08,19.17
1997-08-15,18.629999999999992
1997-08-22,18.599999999999994
1997-08-29,17.829999999999995
1997-09-05,18.1
1997-09-12,18.11
1997-09-19,18.22
1997-09-26,18.829999999999995
1997-10-03,20.14
1997-10-10,20.75
1997-10-17,19.549999999999997
1997-10-24,19.559999999999995
1997-10-31,19.270000000000007
1997-11-07,19.14
1997-11-14,19.59
1997-11-21,19.19999999999999
1997-11-28,18.850000000000005
1997-12-05,17.919999999999995
1997-12-12,17.32
1997-12-19,17.039999999999996
1997-12-26,17.06
1998-01-02,16.0
1998-01-09,15.379999999999995
1998-01-16,14.920000000000002
1998-01-23,14.719999999999995
1998-01-30,15.610000000000005
1998-02-06,14.920000000000002
1998-02-13,14.36
1998-02-20,13.68
1998-02-27,13.319999999999991
1998-03-06,13.129999999999995
1998-03-13,12.31
1998-03-20,11.95
1998-03-27,14.610000000000005
1998-04-03,13.79
1998-04-10,12.989999999999997
1998-04-17,13.55
1998-04-24,13.64
1998-05-01,14.0
1998-05-08,13.950000000000005
1998-05-15,14.39
1998-05-22,14.56
1998-05-29,14.45
1998-06-05,13.629999999999995
1998-06-12,12.459999999999996
1998-06-19,10.920000000000003
1998-06-26,11.959999999999996
1998-07-03,11.870000000000005
1998-07-10,11.660000000000002
1998-07-17,12.04
1998-07-24,12.12
1998-07-31,12.609999999999996
1998-08-07,12.100000000000003
1998-08-14,11.389999999999995
1998-08-21,12.0
1998-08-28,12.159999999999998
1998-09-04,12.420000000000003
1998-09-11,12.609999999999996
1998-09-18,12.920000000000003
1998-09-25,14.549999999999995
1998-10-02,14.43
1998-10-09,13.609999999999996
1998-10-16,12.45
1998-10-23,11.74
1998-10-30,12.349999999999998
1998-11-06,11.9
1998-11-13,11.36
1998-11-20,10.559999999999995
1998-11-27,10.559999999999995
1998-12-04,9.85
1998-12-11,9.440000000000005
1998-12-18,9.89
1998-12-25,9.78
1999-01-01,10.41
1999-01-08,10.940000000000005
1999-01-15,11.36
1999-01-22,11.04
1999-01-29,11.109999999999998
1999-02-05,10.52
1999-02-12,9.88
1999-02-19,10.07
1999-02-26,10.58
1999-03-05,10.79
1999-03-12,11.670000000000003
1999-03-19,12.75
1999-03-26,13.570000000000007
1999-04-02,14.619999999999996
1999-04-09,14.129999999999995
1999-04-16,14.700000000000005
1999-04-23,16.069999999999997
1999-04-30,16.179999999999993
1999-05-07,16.48
1999-05-14,15.219999999999995
1999-05-21,14.549999999999995
1999-05-28,14.899999999999997
1999-06-04,14.49
1999-06-11,16.130000000000006
1999-06-18,16.11999999999999
1999-06-25,16.029999999999994
1999-07-02,16.879999999999995
1999-07-09,18.619999999999997
1999-07-16,19.25
1999-07-23,19.279999999999998
1999-07-30,19.76
1999-08-06,19.439999999999987
1999-08-13,20.209999999999987
1999-08-20,20.799999999999997
1999-08-27,20.25
1999-09-03,20.899999999999995
1999-09-10,21.940000000000005
1999-09-17,23.08
1999-09-24,23.02000000000001
1999-10-01,23.25
1999-10-08,22.41999999999999
1999-10-15,21.77999999999999
1999-10-22,21.789999999999992
1999-10-29,21.82
1999-11-05,22.219999999999995
1999-11-12,24.770000000000003
1999-11-19,25.189999999999998
1999-11-26,25.82
1999-12-03,25.35
1999-12-10,25.73999999999999
1999-12-17,25.44000000000001
1999-12-24,25.40999999999999
1999-12-31,25.28
2000-01-07,23.64
2000-01-14,24.34
2000-01-21,26.379999999999985
2000-01-28,26.98999999999999
2000-02-04,27.32999999999999
2000-02-11,27.63000000000001
2000-02-18,27.809999999999995
2000-02-25,27.75999999999999
2000-03-03,29.49000000000001
2000-03-10,30.3
2000-03-17,28.39
2000-03-24,25.47000000000001
2000-03-31,24.33
2000-04-07,23.28
2000-04-14,21.65999999999999
2000-04-21,22.99
2000-04-28,23.28
2000-05-05,24.959999999999997
2000-05-12,26.89999999999999
2000-05-19,28.669999999999995
2000-05-26,29.049999999999997
2000-06-02,29.64
2000-06-09,28.669999999999995
2000-06-16,29.80999999999999
2000-06-23,29.77999999999999
2000-06-30,31.03
2000-07-07,30.9
2000-07-14,30.529999999999998
2000-07-21,27.95
2000-07-28,26.01999999999999
2000-08-04,26.48
2000-08-11,28.34
2000-08-18,30.07
2000-08-25,31.770000000000003
2000-09-01,34.31999999999999
2000-09-08,36.43
2000-09-15,33.260000000000005
2000-09-22,33.09
2000-09-29,29.41
2000-10-06,29.829999999999995
2000-10-13,31.83
2000-10-20,30.97
2000-10-27,31.35000000000001
2000-11-03,30.9
2000-11-10,31.59
2000-11-17,33.32
2000-11-24,33.46
2000-12-01,32.52999999999999
2000-12-08,28.28
2000-12-15,25.939999999999998
2000-12-22,23.48
2000-12-29,22.480000000000004
2001-01-05,24.050000000000004
2001-01-12,25.02000000000001
2001-01-19,25.369999999999997
2001-01-26,27.15
2001-02-02,27.189999999999987
2001-02-09,29.619999999999987
2001-02-16,27.63000000000001
2001-02-23,26.29
2001-03-02,25.259999999999994
2001-03-09,25.93
2001-03-16,24.33
2001-03-23,23.48
2001-03-30,24.04
2001-04-06,24.0
2001-04-13,26.0
2001-04-20,26.270000000000003
2001-04-27,26.05
2001-05-04,27.28
2001-05-11,27.770000000000003
2001-05-18,28.34
2001-05-25,29.31
2001-06-01,28.860000000000007
2001-06-08,28.870000000000008
2001-06-15,28.870000000000008
2001-06-22,26.819999999999983
2001-06-29,26.63000000000001
2001-07-06,25.89999999999999
2001-07-13,24.47
2001-07-20,23.47
2001-07-27,24.68999999999999
2001-08-03,24.83000000000001
2001-08-10,25.6
2001-08-17,25.40999999999999
2001-08-24,25.48000000000001
2001-08-31,26.569999999999983
2001-09-07,26.639999999999983
2001-09-14,28.47
2001-09-21,26.41000000000001
2001-09-28,20.950000000000006
2001-10-05,21.11
2001-10-12,20.910000000000004
2001-10-19,19.879999999999995
2001-10-26,20.46
2001-11-02,19.719999999999995
2001-11-09,19.310000000000013
2001-11-16,18.42
2001-11-23,18.57
2001-11-30,18.800000000000004
2001-12-07,18.99
2001-12-14,18.019999999999992
2001-12-21,18.74
2001-12-28,19.1
2002-01-04,20.29
2002-01-11,20.42
2002-01-18,18.52000000000001
2002-01-25,18.77
2002-02-01,19.3
2002-02-08,19.910000000000004
2002-02-15,20.989999999999995
2002-02-22,20.02
2002-03-01,20.6
2002-03-08,22.270000000000003
2002-03-15,23.41999999999999
2002-03-22,24.43
2002-03-29,25.03
2002-04-05,26.42
2002-04-12,24.889999999999983
2002-04-19,24.889999999999983
2002-04-26,26.24000000000001
2002-05-03,26.41000000000001
2002-05-10,26.15000000000001
2002-05-17,26.350000000000005
2002-05-24,24.61
2002-05-31,24.0
2002-06-07,22.99
2002-06-14,23.2
2002-06-21,24.550000000000004
2002-06-28,25.16
2002-07-05,25.63000000000001
2002-07-12,25.549999999999997
2002-07-19,26.280000000000005
2002-07-26,25.450000000000006
2002-08-02,25.68000000000001
2002-08-09,25.52
2002-08-16,26.44
2002-08-23,27.58
2002-08-30,27.52999999999999
2002-09-06,27.45
2002-09-13,28.51000000000001
2002-09-20,28.32000000000001
2002-09-27,29.16999999999998
2002-10-04,28.889999999999983
2002-10-11,28.17
2002-10-18,28.450000000000006
2002-10-25,26.620000000000008
2002-11-01,25.549999999999997
2002-11-08,24.29999999999999
2002-11-15,23.4
2002-11-22,24.160000000000004
2002-11-29,25.189999999999998
2002-12-06,25.91000000000001
2002-12-13,26.84
2002-12-20,29.559999999999995
2002-12-27,31.00999999999999
2003-01-03,30.97
2003-01-10,30.36999999999998
2003-01-17,31.47999999999999
2003-01-24,31.80999999999999
2003-01-31,31.199999999999992
2003-02-07,31.57999999999999
2003-02-14,32.78999999999999
2003-02-21,33.0
2003-02-28,33.71999999999999
2003-03-07,34.11
2003-03-14,33.71999999999999
2003-03-21,28.18
2003-03-28,26.950000000000006
2003-04-04,26.93
2003-04-11,24.959999999999997
2003-04-18,24.919999999999995
2003-04-25,24.66
2003-05-02,23.55
2003-05-09,24.31000000000001
2003-05-16,26.21
2003-05-23,27.189999999999987
2003-05-30,26.56
2003-06-06,27.91999999999999
2003-06-13,28.379999999999995
2003-06-20,26.88000000000001
2003-06-27,27.189999999999987
2003-07-04,28.4
2003-07-11,28.42
2003-07-18,28.74
2003-07-25,28.020000000000003
2003-08-01,28.519999999999985
2003-08-08,30.189999999999998
2003-08-15,29.6
2003-08-22,29.700000000000006
2003-08-29,30.120000000000005
2003-09-05,28.16
2003-09-12,27.57
2003-09-19,25.89999999999999
2003-09-26,26.49
2003-10-03,28.379999999999995
2003-10-10,29.88000000000001
2003-10-17,31.0
2003-10-24,29.66000000000001
2003-10-31,28.46
2003-11-07,28.049999999999983
2003-11-14,29.01000000000001
2003-11-21,29.61
2003-11-28,28.34
2003-12-05,28.93
2003-12-12,30.17
2003-12-19,30.870000000000008
2003-12-26,28.84
2004-01-02,29.77999999999999
2004-01-09,31.5
2004-01-16,31.70000000000001
2004-01-23,31.88000000000001
2004-01-30,30.39000000000001
2004-02-06,29.66000000000001
2004-02-13,30.120000000000005
2004-02-20,31.39000000000001
2004-02-27,32.27000000000001
2004-03-05,33.73000000000001
2004-03-12,33.36
2004-03-19,34.56
2004-03-26,33.59
2004-04-02,32.22999999999999
2004-04-09,32.75
2004-04-16,33.95000000000001
2004-04-23,33.7
2004-04-30,34.63999999999999
2004-05-07,36.37999999999999
2004-05-14,37.61999999999999
2004-05-21,38.43000000000001
2004-05-28,37.95
2004-06-04,37.25
2004-06-11,35.33999999999999
2004-06-18,35.09
2004-06-25,34.71000000000001
2004-07-02,34.0
2004-07-09,36.51
2004-07-16,37.760000000000026
2004-07-23,39.04999999999999
2004-07-30,40.66000000000001
2004-08-06,42.00999999999999
2004-08-13,43.16
2004-08-20,44.55999999999999
2004-08-27,42.229999999999976
2004-09-03,41.0
2004-09-10,40.60000000000001
2004-09-17,41.54999999999996
2004-09-24,45.3
2004-10-01,47.10999999999998
2004-10-08,48.09000000000001
2004-10-15,50.96000000000002
2004-10-22,50.5
2004-10-29,50.14999999999999
2004-11-05,45.78000000000001
2004-11-12,42.83000000000001
2004-11-19,40.62999999999999
2004-11-26,42.78
2004-12-03,41.31
2004-12-10,37.60000000000001
2004-12-17,39.98
2004-12-24,41.15
2004-12-31,39.78999999999999
2005-01-07,42.07000000000001
2005-01-14,44.59000000000001
2005-01-21,45.08000000000001
2005-01-28,45.82000000000003
2005-02-04,44.03999999999999
2005-02-11,43.28999999999999
2005-02-18,45.21999999999999
2005-02-25,48.23
2005-03-04,51.33000000000001
2005-03-11,53.09000000000002
2005-03-18,54.85
2005-03-25,53.76000000000001
2005-04-01,52.22999999999998
2005-04-08,53.78999999999999
2005-04-15,50.43
2005-04-22,51.23000000000002
2005-04-29,51.63999999999999
2005-05-06,50.05
2005-05-13,48.69999999999999
2005-05-20,46.98
2005-05-27,48.58999999999998
2005-06-03,50.46
2005-06-10,51.89999999999999
2005-06-17,54.16999999999999
2005-06-24,56.94999999999998
2005-07-01,56.69000000000002
2005-07-08,57.97999999999998
2005-07-15,57.43000000000002
2005-07-22,56.39000000000002
2005-07-29,58.5
2005-08-05,60.41999999999998
2005-08-12,64.45999999999998
2005-08-19,64.22999999999999
2005-08-26,65.68000000000004
2005-09-02,66.08999999999999
2005-09-09,63.240000000000016
2005-09-16,61.22000000000001
2005-09-23,63.62999999999999
2005-09-30,62.15999999999999
2005-10-07,58.92999999999999
2005-10-14,58.58999999999998
2005-10-21,58.15
2005-10-28,58.5
2005-11-04,58.74
2005-11-11,56.78999999999999
2005-11-18,53.77000000000002
2005-11-25,53.56999999999997
2005-12-02,53.59000000000001
2005-12-09,56.06999999999998
2005-12-16,58.75
2005-12-23,56.35999999999999
2005-12-30,57.38
2006-01-06,61.72000000000001
2006-01-13,62.18000000000001
2006-01-20,63.53999999999999
2006-01-27,63.76999999999998
2006-02-03,64.0
2006-02-10,61.23000000000001
2006-02-17,58.040000000000006
2006-02-24,59.39
2006-03-03,61.05999999999999
2006-03-10,59.5
2006-03-17,62.42000000000001
2006-03-24,61.60999999999995
2006-03-31,64.76000000000002
2006-04-07,66.92999999999999
2006-04-14,68.91000000000001
2006-04-21,72.54
2006-04-28,72.83999999999997
2006-05-05,72.92000000000002
2006-05-12,70.43999999999998
2006-05-19,67.83999999999996
2006-05-26,68.47
2006-06-02,68.75
2006-06-09,67.89
2006-06-16,66.16999999999999
2006-06-23,68.33
2006-06-30,71.81999999999995
2006-07-07,73.45
2006-07-14,73.98999999999997
2006-07-21,73.51999999999998
2006-07-28,73.53000000000002
2006-08-04,76.31999999999998
2006-08-11,76.97999999999998
2006-08-18,72.35000000000002
2006-08-25,71.92
2006-09-01,68.35
2006-09-08,65.76
2006-09-15,61.37999999999999
2006-09-22,60.23000000000004
2006-09-29,58.75999999999999
2006-10-06,57.149999999999984
2006-10-13,58.33000000000001
2006-10-20,58.51
2006-10-27,57.72999999999999
2006-11-03,56.48
2006-11-10,58.02000000000002
2006-11-17,57.85
2006-11-24,59.2
2006-12-01,62.58999999999999
2006-12-08,63.62999999999999
2006-12-15,62.55999999999999
2006-12-22,62.44000000000001
2006-12-29,59.68999999999999
2007-01-05,55.62999999999997
2007-01-12,51.790000000000006
2007-01-19,51.39999999999999
2007-01-26,54.87000000000001
2007-02-02,55.920000000000016
2007-02-09,57.90000000000001
2007-02-16,55.540000000000006
2007-02-23,58.16000000000001
2007-03-02,60.62000000000001
2007-03-09,60.35
2007-03-16,60.87000000000001
2007-03-23,61.09
2007-03-30,66.10000000000001
2007-04-06,68.54999999999998
2007-04-13,68.2
2007-04-20,66.21
2007-04-27,67.39
2007-05-04,66.03999999999999
2007-05-11,63.91
