Unnamed: 0,Close
2007-03-30,4181.029785
2007-04-02,4189.549805
2007-04-03,4246.299805
2007-04-04,4261.830078
2007-04-05,4271.540039
2007-04-10,4301.470215
2007-04-11,4293.200195
2007-04-12,4280.02002
2007-04-13,4317.350098
2007-04-16,4379.25
2007-04-17,4384.379883
2007-04-18,4358.950195
2007-04-19,4339.930176
2007-04-20,4416.790039
2007-04-23,4400.120117
2007-04-24,4367.830078
2007-04-25,4404.439941
2007-04-26,4414.209961
2007-04-27,4383.129883
2007-04-30,4392.339844
2007-05-02,4415.47998
2007-05-03,4427.319824
2007-05-04,4445.589844
2007-05-07,4441.310059
2007-05-08,4411.319824
2007-05-10,4391.870117
2007-05-11,4423.069824
2007-05-14,4413.720215
2007-05-15,4441.029785
2007-05-16,4422.620117
2007-05-18,4480.810059
2007-05-21,4465.540039
2007-05-22,4469.879883
2007-05-23,4499.689941
2007-05-24,4452.700195
2007-05-25,4463.52002
2007-05-29,4474.810059
2007-05-30,4468.720215
2007-05-31,4512.649902
2007-06-01,4556.970215
2007-06-04,4537.810059
2007-06-05,4513.180176
2007-06-06,4437.290039
2007-06-07,4381.450195
2007-06-08,4376.419922
2007-06-11,4415.5
2007-06-12,4383.02002
2007-06-13,4401.680176
2007-06-14,4485.040039
2007-06-15,4551.0
2007-06-18,4530.220215
2007-06-19,4527.220215
2007-06-20,4545.609863
2007-06-21,4488.660156
2007-06-22,4479.359863
2007-06-25,4471.129883
2007-06-26,4433.040039
2007-06-27,4412.120117
2007-06-28,4457.990234
2007-06-29,4489.77002
2007-07-02,4470.259766
2007-07-03,4513.009766
2007-07-04,4524.240234
2007-07-05,4491.870117
2007-07-06,4524.450195
2007-07-09,4528.759766
2007-07-10,4474.149902
2007-07-11,4447.52002
2007-07-12,4517.700195
2007-07-13,4542.569824
2007-07-16,4557.569824
2007-07-17,4538.310059
2007-07-18,4472.220215
2007-07-19,4522.640137
2007-07-20,4445.22998
2007-07-23,4482.75
2007-07-24,4412.060059
2007-07-25,4360.899902
2007-07-26,4252.919922
2007-07-27,4244.580078
2007-07-30,4239.180176
2007-07-31,4315.689941
2007-08-02,4288.660156
2007-08-03,4229.189941
2007-08-06,4202.779785
2007-08-07,4276.799805
2007-08-08,4364.220215
2007-08-09,4275.180176
2007-08-10,4161.290039
2007-08-13,4255.790039
2007-08-14,4195.600098
2007-08-15,4183.060059
2007-08-16,4062.330078
2007-08-17,4157.200195
2007-08-20,4173.290039
2007-08-21,4175.069824
2007-08-22,4226.52002
2007-08-23,4225.890137
2007-08-24,4238.629883
2007-08-27,4240.950195
2007-08-28,4170.680176
2007-08-29,4193.580078
2007-08-30,4246.120117
2007-08-31,4294.560059
2007-09-03,4295.990234
2007-09-04,4324.350098
2007-09-05,4235.410156
2007-09-06,4256.120117
2007-09-07,4162.419922
2007-09-10,4136.450195
2007-09-11,4197.350098
2007-09-12,4210.689941
2007-09-13,4249.009766
2007-09-14,4221.339844
2007-09-17,4184.609863
2007-09-18,4264.419922
2007-09-19,4389.330078
2007-09-20,4366.160156
2007-09-21,4370.350098
2007-09-24,4360.629883
2007-09-25,4328.890137
2007-09-26,4364.399902
2007-09-27,4388.97998
2007-09-28,4381.709961
2007-10-01,4409.649902
2007-10-02,4427.009766
2007-10-03,4421.580078
2007-10-04,4420.390137
2007-10-05,4455.310059
2007-10-08,4435.870117
2007-10-09,4447.580078
2007-10-10,4442.609863
2007-10-11,4473.569824
2007-10-12,4476.02002
2007-10-15,4434.97998
2007-10-16,4420.910156
2007-10-17,4441.799805
2007-10-18,4420.379883
2007-10-19,4411.259766
2007-10-22,4356.240234
2007-10-23,4378.419922
2007-10-24,4357.140137
2007-10-25,4412.120117
2007-10-26,4440.22998
2007-10-29,4471.459961
2007-10-30,4462.950195
2007-10-31,4489.790039
2007-11-01,4415.27002
2007-11-02,4410.080078
2007-11-05,4392.799805
2007-11-06,4407.339844
2007-11-07,4400.339844
2007-11-08,4363.600098
2007-11-09,4297.830078
2007-11-12,4302.879883
2007-11-13,4311.97998
2007-11-14,4338.279785
2007-11-15,4301.439941
2007-11-16,4282.399902
2007-11-19,4226.700195
2007-11-20,4277.240234
2007-11-21,4195.580078
2007-11-22,4208.919922
2007-11-23,4268.529785
2007-11-26,4238.0
2007-11-27,4224.439941
2007-11-28,4321.740234
2007-11-29,4347.0
2007-11-30,4394.950195
2007-12-03,4371.669922
2007-12-04,4339.100098
2007-12-05,4410.0
2007-12-06,4414.660156
2007-12-07,4446.339844
2007-12-10,4465.52002
2007-12-11,4449.950195
2007-12-12,4469.470215
2007-12-13,4370.759766
2007-12-14,4384.649902
2007-12-17,4312.470215
2007-12-18,4309.140137
2007-12-19,4301.339844
2007-12-20,4314.700195
2007-12-21,4384.549805
2007-12-24,4384.549805
2007-12-27,4404.609863
2007-12-28,4404.640137
2007-12-31,4399.720215
2008-01-03,4333.419922
2008-01-04,4270.529785
2008-01-07,4283.370117
2008-01-08,4295.22998
2008-01-09,4258.319824
2008-01-10,4237.620117
2008-01-11,4225.310059
2008-01-14,4236.680176
2008-01-15,4140.939941
2008-01-16,4108.339844
